nationality,pca_race_points,physical_score,race_difficulty,combined_score_per_km,consistency_score,race_performance_score
55,-0.19507737,-1.6866273,-2.509638,8.36628,-0.26705566,1.0090553
25,14.645896,-0.38006392,1.9450945,-0.2548465,-0.06373821,1.9833068
61,-0.19507737,-0.11621199,-2.5755587,19.36762,-0.10853146,0.19987369
61,-0.19507737,-1.6864116,-2.3105237,-0.18084477,-1.1336684,-0.8335046
47,-0.19507737,-0.1396651,-2.5218017,9.564828,-0.37462205,2.0028858
35,12.2073765,1.1905373,1.529083,-0.30021274,-0.38557294,0.51310533
18,-0.19507737,0.14816086,-2.509638,8.36628,-0.14936942,1.713073
25,-0.19507737,-1.6762017,-2.5218017,9.564828,-0.35153884,1.3609874
26,0.0546266,0.12444143,-2.509638,8.368617,-0.21345761,2.3348303
26,15.884137,-0.6530802,1.1780424,-0.32425362,-0.21345761,-0.12855618
26,15.575962,-0.13473225,1.9464945,-0.3269309,-0.21345761,0.67884207
35,19.309666,0.6467274,1.4809269,-0.27044833,-0.4370774,0.8033338
35,15.96006,0.12837942,1.3075107,-0.27318984,-0.4370774,1.113806
35,14.835706,-1.4266639,1.4954917,-0.33827692,-0.4370774,-0.41855267
35,15.105918,0.12837942,0.539075,-0.25455627,-0.4370774,1.0104134
35,19.347628,-0.9083159,1.4032334,-0.29093352,-0.4370774,-0.39761457
35,-0.19507737,0.12837942,-2.5755587,19.36762,-0.4370774,1.8977987
38,22.170244,-0.37298566,1.577487,-0.268186,-0.02579739,0.6999088
38,11.941644,-0.37298566,1.5604639,-0.29844466,-0.02579739,0.38884762
61,-0.19507737,-0.38495353,-2.5218017,9.564828,-0.29959306,-0.70965284
18,14.139212,-0.12485296,1.6972663,-0.26951125,-0.48240238,-0.9569799
25,-0.19507737,-1.6872162,-2.5622396,7.2021465,-0.3885043,0.96682906
59,-0.09432052,1.1768017,-2.5479438,7.3446956,0.03782364,2.065126
62,12.05553,0.12961712,1.2618997,-0.31483966,-0.83948475,-0.6050082
35,17.761929,0.13902679,1.3924125,-0.24539618,-0.31194645,-0.93605524
8,18.531446,-0.6307029,2.1129086,-0.3074982,-0.36354852,1.5071933
8,14.712864,0.14681874,1.3420624,-0.3143959,-0.36354852,1.1965554
8,14.712864,0.14681874,1.9297192,-0.30152747,-0.36354852,1.9211903
8,14.954069,-0.11235494,0.5562606,-0.31068644,-0.36354852,0.74121016
8,17.553137,-0.6307029,1.4469987,-0.29223403,-0.36354852,0.24419107
8,12.435148,-0.11235494,0.8742607,-0.29286847,-0.36354852,-0.0044301352
8,13.055973,-0.11235494,0.55237293,-0.29821292,-0.36354852,1.0102785
8,16.852165,-0.37152863,0.80145365,-0.26540107,-0.36354852,1.0104394
8,12.186818,0.14681874,1.6172688,-0.30678374,-0.36354852,0.36814332
8,14.114429,-0.6307029,1.1554148,-0.30740505,-0.36354852,0.7203165
8,14.114429,-0.11235494,1.3507427,-0.31735662,-0.36354852,0.6374524
8,14.954069,0.14681874,0.55947345,-0.2843892,-0.36354852,0.5341454
8,13.055973,-0.6307029,0.27980027,-0.28069016,-0.36354852,-0.6875607
18,18.531446,1.4227024,1.3991315,-0.28363907,-0.54950845,0.5341346
18,18.531446,1.6818761,1.0165641,-0.32475147,-0.54950845,0.20292795
25,-0.19507737,-0.38462293,-2.5218017,9.564828,-0.19351776,1.029685
61,-0.19507737,1.1806438,-2.5479438,7.342939,-0.05494162,1.6712794
63,12.283301,1.7040625,1.3449194,-0.29022908,-0.22018595,0.59596217
63,14.228315,0.6673665,1.4062847,-0.33547297,-0.22018595,-0.7291745
63,19.252724,1.1857145,1.3824803,-0.29048544,-0.22018595,1.031119
25,1.0782245,1.9534434,-2.5620139,15.272795,-0.8523403,-1.3639863
25,-0.19507737,2.9901388,0.34642172,-0.28985906,-0.8523403,-1.4131649
25,17.211481,2.4717913,1.5200902,-0.28273478,-0.8523403,-1.2052865
25,-0.19507737,2.7309651,-2.5611544,13.291729,-0.8523403,-1.4559677
61,-0.19507737,-0.39325094,-2.5755587,19.36762,-0.27580246,0.676121
49,16.282736,-0.1327926,0.6032777,-0.28536925,-0.32407615,0.82410693
61,-0.19507737,-1.1477094,-2.4929821,7.2161975,-0.6018762,-1.3514113
33,18.968008,-0.14088362,1.3685017,-0.27509454,-0.48360226,0.40992403
33,14.740801,-0.9184053,1.1820925,-0.2919545,-0.48360226,-0.27355227
33,14.114429,0.63663805,1.4322914,-0.2937796,-0.48360226,1.5692385
33,19.480495,-0.40005732,1.4140787,-0.27571678,-0.48360226,1.5073752
47,-0.19507737,1.1611282,-2.4929821,7.2161975,-0.7472826,-0.7302193
47,-0.19507737,0.12443216,-2.5218017,9.564828,-0.7472826,1.6715834
35,11.8847,-0.8982883,1.481197,-0.27206796,-0.15596028,0.7201619
35,19.594381,-1.1574626,1.9446279,-0.25632596,-0.15596028,2.0456316
61,-0.19507737,-0.38077578,-2.5218017,9.564828,-0.30873054,0.2428417
61,-0.19507737,0.1375722,-2.5770044,47.094948,-0.30873054,-1.2912983
25,-0.19507737,-0.4092711,-2.509638,8.36628,-0.16685526,1.3403578
42,-0.19507737,-1.6829278,-2.5218017,9.564828,-0.5042798,2.0857115
42,-0.19507737,-0.38705817,-2.509638,8.36628,-0.5042798,2.0857882
42,-0.19507737,-1.4237541,-2.4987738,6.875937,-0.5042798,2.2514904
42,15.238785,-0.12788448,1.0523775,-0.2742379,-0.5042798,0.40980735
27,-0.01254463,-0.6347948,-2.5218017,9.5668335,-0.16267037,2.562444
27,-0.19507737,0.6610749,-2.509638,8.36628,-0.16267037,1.8994308
27,-0.19507737,-0.11644741,-2.5770044,47.094948,-0.16267037,-1.2084727
47,-0.19507737,0.13950011,-2.5611544,13.291729,-0.74455804,-1.476674
61,22.189226,-0.3963844,1.4780906,-0.26952317,-0.42380905,0.74135524
61,14.97305,-0.3963844,0.5138238,-0.2626646,-0.42380905,0.5962863
61,-0.19507737,0.12654729,-2.5479438,7.342939,-0.6439201,-1.4346808
14,-0.19507737,-1.1525866,-2.5218017,9.564828,-0.41134077,-1.1030744
35,15.025515,-0.9138438,1.4032334,-0.29178715,-0.5573841,-0.41852736
8,11.903682,-0.10715083,1.3528295,-0.30594787,0.12315361,0.7822944
18,-0.19507737,-0.37723508,-2.5218017,9.564828,-0.34892195,-0.9374233
18,-0.19507737,0.14111288,-2.5770044,47.094948,-0.34892195,-1.4155368
26,-0.19507737,-0.65361536,-2.4929821,7.2161975,-0.6208472,1.6096042
26,-0.19507737,-0.39444166,-2.509638,8.36628,-0.6208472,1.4645962
18,15.998023,-0.62899435,1.2257434,-0.30724138,-0.51331186,-0.21138583
18,11.656928,-0.62899435,1.2479725,-0.34413445,-0.51331186,-0.48078713
18,-0.19507737,-0.63650393,-2.509638,8.36628,-0.1980299,0.5742209
25,-0.19507737,-1.426772,-2.5218017,9.564828,-0.40746152,1.4438131
25,-0.19507737,-0.1309024,-2.509638,8.36628,-0.40746152,0.8434041
35,-0.19507737,1.9608757,-2.5755587,19.36762,0.013766212,1.3180194
8,-0.19507737,0.64735395,-2.5755587,19.36762,-0.35999417,-1.3945192
63,-0.19507737,-1.430089,-2.5755587,19.36762,-0.32227647,0.4897633
8,14.114429,0.1435722,1.8817972,-0.29027998,-0.17293264,1.8797587
70,-0.19507737,-1.4526325,-2.5755587,19.36762,-0.32741374,-1.125336
55,-0.19507737,1.1519248,-2.5622396,7.2021465,-0.67180914,-0.39979342
61,14.114429,-0.3971457,1.3726023,-0.28982323,-0.6381167,0.59605086
8,13.055973,-1.1613271,0.2777618,-0.26765728,-0.42918342,-0.45979026
25,-0.19507737,-1.1683738,-2.5218017,9.564828,-0.20853223,2.3548946
35,-0.19507737,-0.11999674,-2.509638,8.36628,-0.37649715,-0.21262234
18,-0.19507737,-0.3828038,-2.509638,8.36628,-0.13599864,-0.3575672
47,-0.19507737,0.13409023,-2.5218017,9.564828,0.20665522,1.7129962
35,-0.19507737,-0.8795271,-2.509638,8.36628,-0.26101837,-1.330768
8,-0.19507737,1.962101,-2.5622396,7.2021465,-0.06603252,-1.2487559
25,-0.19507737,-1.159254,-2.5218017,9.564828,-0.030570507,-0.15057991
35,15.234305,0.124954924,1.418709,-0.27421188,-0.55772465,0.9895123
35,-0.19507737,0.9024766,-2.5755587,19.36762,-0.55772465,1.4215513
37,19.19578,0.657892,1.4280785,-0.2744423,1.5126809,0.7826379
35,-0.19507737,-0.6426065,-2.5218017,9.564828,-0.5305029,1.6922897
25,-0.19507737,-0.8948527,0.24018581,-0.2474267,17.70193,0.01557645
25,-0.19507737,-0.8948527,-0.30319247,-0.215151,17.70193,-1.2268107
25,-0.19507737,-0.8948527,-0.01575327,-0.23806867,17.70193,0.9059509
25,-0.19507737,-0.8948527,0.99277264,-0.27965185,17.70193,-0.37784225
25,-0.19507737,-0.8948527,-0.1475422,-0.22205488,17.70193,-0.2536092
25,0.19624591,-1.1540264,1.3885869,-0.32204297,17.70193,-0.25358427
25,-0.19507737,-0.8948527,0.7494299,-0.27248815,17.70193,1.0508989
25,-0.19507737,-0.8948527,0.1028614,-0.24498987,17.70193,0.53323615
25,-0.19507737,-0.8948527,-0.33863533,-0.21394518,17.70193,-0.50208676
25,-0.19507737,-0.8948527,-2.3705277,1.6149436,17.70193,-0.31589764
25,-0.19507737,-0.8948527,0.4966206,-0.2584862,17.70193,-0.72985303
25,-0.19507737,-0.8948527,-2.1672697,0.53305876,17.70193,-0.8541644
25,-0.19507737,-0.8948527,0.95879984,-0.27769482,17.70193,-1.3717498
25,-0.19507737,-0.8948527,0.538502,-0.26115385,17.70193,-1.2475128
25,-0.19507737,-0.8948527,0.6271286,-0.26678085,17.70193,-0.6056139
25,-0.19507737,-0.8948527,1.0544945,-0.27965185,17.70193,-0.56419986
25,-0.19507737,-0.8948527,0.56284654,-0.26371634,17.70193,-0.48137572
25,-0.19507737,-0.8948527,-1.9821157,0.2723703,17.70193,0.24329895
25,-0.19507737,-0.8948527,0.8200463,-0.27409965,17.70193,-0.79197085
25,-0.19507737,-0.8948527,0.6495518,-0.26617977,17.70193,-1.2060996
25,-0.19507737,-0.8948527,0.24952242,-0.24978365,17.70193,-0.25360662
35,-0.19507737,0.64963657,-2.5755587,19.36762,-0.1804941,-0.048603073
61,14.082268,-0.12485853,1.25148,-0.26287338,-0.82315296,-0.7912678
61,0.17874071,-0.38403222,-2.5620139,15.246042,-0.82315296,-1.4325732
25,-0.19507737,-0.3711183,-2.5218017,9.564828,-0.43570343,-0.54400164
35,-0.19507737,-0.6340026,-2.509638,8.36628,-0.26132783,1.1332939
14,-0.19507737,-0.6536438,-2.5755587,19.36762,-0.29262328,0.9453042
55,-0.19507737,-0.12520024,-2.509638,8.36628,-0.16153842,0.3050377
8,-0.19507737,-0.64225674,-2.509638,8.36628,-0.09522929,-0.27474162
47,-0.19507737,-1.699074,-2.5218017,9.564828,-0.09572825,-1.3101385
47,-0.19507737,-0.40320438,-2.509638,8.36628,-0.09572825,-0.91664004
8,-0.19507737,-0.8932436,-2.509638,8.36628,-0.14542209,-0.23332876
61,-0.19507737,0.38045198,-2.5479438,7.342939,-0.43753654,-1.2483232
47,-0.12790614,3.2501168,-2.0926976,-0.005237362,-0.7934951,-1.5167329
47,-0.19507737,3.2501168,0.42305794,-0.24367154,-0.7934951,-1.4131645
47,11.637949,0.39920396,1.8578957,-0.27955267,-0.7934951,-0.52228284
47,11.1824045,2.9909432,1.1704764,-0.34123883,-0.7934951,-0.60503757
47,-0.19507737,3.2501168,1.2015064,-0.27450746,-0.7934951,-1.371749
47,15.504518,3.2501168,1.1689537,-0.33861688,-0.7934951,-0.21139757
47,-0.19507737,2.9909432,-2.5218017,9.564828,-0.7934951,1.5059323
47,-0.19507737,2.9909432,0.49321237,-0.16221172,-0.7934951,1.9619796
47,-0.19507737,2.9909432,1.157148,-0.20273234,-0.7934951,1.7342113
47,-0.12790614,2.7317696,1.6440768,-0.2575043,-0.7934951,1.4443257
47,21.90451,2.7317696,1.5234094,-0.24140799,-0.7934951,-0.19046591
47,15.96006,0.39920396,0.9475427,-0.32921973,-0.7934951,-1.1016966
47,-0.09432052,0.14003028,-2.5611544,13.294726,-0.7934951,-1.2895919
47,-0.19507737,2.4725952,2.5952592,-0.2730792,-0.7934951,0.36759153
47,-0.19507737,2.4725952,2.353423,-0.2666295,-0.7934951,-1.0404443
25,-0.19507737,-0.9066469,-2.5218017,9.564828,-0.54653513,1.0918043
22,0.22693099,1.9751879,-2.5755587,19.386173,-0.4293267,2.3164122
67,-0.19507737,-0.90703005,-2.5218017,9.564828,-0.9090398,-1.2687258
26,18.360619,-0.61319727,1.2864059,-0.30886802,0.14951563,1.19674
26,14.190353,-0.87237096,1.3466213,-0.3191885,0.14951563,1.4035934
26,19.423552,-0.61319727,1.9194272,-0.2861275,0.14951563,1.7557378
25,-0.19507737,-0.37869215,-2.5218017,9.564828,-0.07075612,-0.6061208
35,14.835706,0.13778292,1.9917641,-0.28848842,-0.38570955,1.9418957
35,19.518456,-0.89891243,1.4954917,-0.3373733,-0.38570955,-0.39762777
35,-0.19507737,0.6561309,-2.5755587,19.36762,-0.38570955,-0.42131838
66,-0.19507737,-0.13961257,-2.509638,8.36628,-0.048327092,1.1747067
18,15.485536,-0.14236479,0.54105157,-0.28260818,-0.48029783,0.6377235
18,17.629063,-0.40153846,1.5145427,-0.25899622,-0.48029783,0.22346534
26,-0.19507737,-0.62996143,-2.509638,8.36628,-0.14237173,-0.4403928
61,-0.19507737,1.1658812,-2.5622396,7.2021465,-0.42873096,-0.7518023
26,14.664878,0.14186735,1.358164,-0.31097546,-0.11928387,0.4511243
8,-0.19507737,-0.14085768,-2.5218017,9.564828,-0.30054837,0.86403364
8,-0.19507737,1.155012,-2.509638,8.36628,-0.30054837,-1.4343001
63,15.941079,0.39162335,1.3876991,-0.2687139,2.7250574,1.4243846
63,16.852165,1.4283186,1.2695955,-0.27757633,2.7250574,0.9274997
33,14.968573,0.41269994,1.6614413,-0.33497056,-0.69253117,-0.7705883
33,19.689285,-0.10564805,1.514137,-0.3437674,-0.69253117,-0.7082262
33,16.202335,-0.10564805,1.9522663,-0.30942795,-0.69253117,-0.2736263
33,19.442532,0.41269994,1.5592593,-0.33229262,-0.69253117,-0.39765158
33,18.949028,0.41269994,1.9390022,-0.29731688,-0.69253117,0.7618106
33,14.72182,0.41269994,1.5027616,-0.34847912,-0.69253117,-0.936218
33,13.607745,-0.623996,1.6553619,-0.24515168,-0.69253117,-0.46005306
33,0.0546266,1.4493953,-2.4929821,7.2182007,-0.69253117,2.3348126
33,11.751835,0.15352564,1.5178211,-0.3443584,-0.69253117,-0.87424356
33,15.670869,-0.10564805,1.5522592,-0.336839,-0.69253117,-0.7912453
33,19.043932,0.15352564,1.3883481,-0.3452979,-0.69253117,-0.9152856
33,19.043932,-0.36482236,1.3540096,-0.30731142,-0.69253117,-0.6046823
33,18.265713,1.9677433,1.9463471,-0.24465244,-0.69253117,2.6460621
33,19.176798,-0.10564805,1.2426006,-0.31367216,-0.69253117,-0.43900102
33,-0.19507737,1.7085695,-2.509638,8.36628,-0.69253117,1.298945
33,13.209144,1.1902215,1.4517612,-0.23766407,-0.69253117,-0.72921824
33,-0.19507737,0.9310473,-2.5770044,47.094948,-0.69253117,-1.229179
33,19.100876,1.7085695,1.180448,-0.2955994,-0.69253117,0.5963337
33,19.043932,1.1902215,1.5592347,-0.28242373,-0.69253117,0.88612723
33,15.158381,0.6718736,1.644886,-0.31213585,-0.69253117,0.14050435
8,13.810734,-0.89192253,1.300726,-0.31547976,0.007976339,0.86521554
35,-0.19507737,-1.1509213,-2.5755587,19.36762,0.74882644,1.9392115
67,-0.19507737,-0.8989853,-2.5479438,7.342939,-0.3692714,1.0086747
8,-0.19507737,0.65127283,-2.4929821,7.2161975,-0.3703332,1.4646593
8,-0.19507737,-0.38542315,-2.5218017,9.564828,-0.3703332,1.0503914
8,18.531446,0.1493794,2.0024505,-0.29902592,-0.0008693322,1.9213363
8,13.055973,-0.10979428,0.48844072,-0.29956362,-0.0008693322,-0.12855719
63,14.702839,-0.11381137,1.3096732,-0.3156982,-0.37497383,-0.6048835
17,-0.19507737,0.38492015,-2.5755587,19.36762,-0.15424062,2.0013306
35,-0.19507737,1.7010273,-2.5755587,19.36762,-0.027186766,1.0074234
58,-0.19507737,-1.1644297,-2.5622396,7.2021465,6.049788,-0.1099038
35,-0.19507737,-0.37950408,-2.5218017,9.564828,-0.03886978,0.47061217
47,-0.19507737,0.39018792,-2.5218017,9.564828,-0.6987222,0.30496088
63,-0.19507737,-0.39610696,-2.5622396,7.2021465,-0.49675578,-1.2694623
63,18.98699,0.3814153,1.1820925,-0.2910637,-0.49675578,-0.25263056
63,-0.19507737,-1.1736286,-2.5755587,19.36762,-0.49675578,-1.3531065
8,-0.19507737,2.9754817,0.35467643,-0.28268334,-0.7661371,-0.95762384
8,-0.027149292,3.2346566,1.4488479,-0.31007862,-0.7661371,-1.288915
8,0.025417287,2.7163086,1.6440768,-0.2574755,-0.7661371,1.4857454
61,-0.19507737,-1.1590142,-2.5218017,9.564828,-0.21957758,-0.9995424
8,15.898639,-0.12259694,1.4857186,-0.29880345,0.059176464,0.47186673
8,-0.19507737,-0.9001186,-2.5755587,19.36762,0.059176464,1.4422579
8,19.461514,0.6549247,1.3796326,-0.2913091,0.059176464,1.217483
25,-0.19507737,-0.11629417,-2.5218017,9.564828,-0.5614854,1.4024003
25,-0.19507737,1.1795754,-2.509638,8.36628,-0.5614854,1.8166051
17,13.488057,0.39085403,1.2864059,-0.30983984,-0.0061705303,1.1757985
17,13.055973,1.4275494,0.48819485,-0.29650486,-0.0061705303,0.7204052
17,14.954069,1.4275494,0.5727388,-0.2921336,-0.0061705303,0.49273303
17,14.114429,0.909202,1.3461547,-0.31825128,-0.0061705303,0.5339211
4,-0.19507737,0.9240722,-2.5755587,19.36762,0.1697321,-0.37990552
25,16.869823,-0.6437175,1.6633314,-0.23832117,-0.48177043,0.05775504
25,-0.19507737,0.13380414,-2.509638,8.36628,-0.48177043,0.24291845
25,14.740801,0.13380414,1.180448,-0.2965103,-0.48177043,0.5754071
18,-0.19507737,2.4714472,-2.5479438,7.342939,-0.18260418,1.5470412
47,-0.19507737,-0.40203217,-2.5218017,9.564828,-0.5042711,2.2306564
8,12.074511,0.14529002,1.9503998,-0.2697709,-0.23830971,1.362008
8,-0.19507737,-1.6689276,-2.508508,7.0023103,-0.23830971,1.6302474
8,12.340243,-1.6689276,1.9522663,-0.31009212,-0.23830971,-0.2944933
8,19.917057,-1.4097533,1.6108902,-0.3514569,-0.23830971,-1.0602449
8,2.1559157,-1.1505796,-2.5218017,9.590669,-0.23830971,2.77527
8,14.892649,-0.89140594,1.936621,-0.27611116,-0.23830971,1.4656571
8,-0.19507737,0.14529002,-2.509638,8.36628,-0.23830971,1.9822562
8,-0.19507737,-0.63223165,-2.5770044,47.094948,-0.23830971,-1.3741239
8,19.879095,-0.89140594,1.5012165,-0.33057496,-0.23830971,-0.58397555
8,12.321262,-0.89140594,1.644886,-0.31265938,-0.23830971,0.119671315
25,19.689285,-0.12176461,1.9468385,-0.31815013,-0.1827192,0.07852747
25,-0.19507737,0.91493136,-2.5218017,9.564828,-0.1827192,2.2099497
61,-0.19507737,2.1916566,-2.5622396,7.2021465,-0.7240149,-0.35838068
63,-0.19507737,-1.688182,-2.508508,7.0023103,-0.60679835,1.402477
63,-0.19507737,-0.13313864,-2.4929821,7.2161975,-0.60679835,1.2575953
63,-0.19507737,-1.1698346,-2.5218017,9.564828,-0.60679835,1.1125106
63,15.390632,-1.688182,1.2123307,-0.3427821,-0.60679835,-0.7290698
63,-0.19507737,-1.688182,2.5952592,-0.2730792,-0.60679835,1.0094899
26,0.48538756,0.92655253,-2.5755587,19.397537,0.06854322,2.3605723
25,-0.19507737,-0.9207163,-2.509638,8.36628,-0.2204541,1.0504681
37,18.892084,0.9140984,1.4593846,-0.2828709,-0.5661226,0.72049546
37,19.309666,2.209968,1.4135759,-0.26146287,-0.5661226,1.2174759
37,15.827193,0.39575103,1.302043,-0.25828984,-0.5661226,0.9481494
61,12.226357,-0.38917145,1.6145707,-0.2542708,-0.8372508,-0.66716784
35,-0.19507737,1.1683152,-2.5755587,19.36762,-0.3051966,1.752854
25,-0.19507737,1.428606,-2.5622396,7.2021465,-0.39680487,-1.145224
25,-0.19507737,0.65108436,-2.5755587,19.36762,-0.39680487,1.2559003
8,14.118908,-0.37994036,0.49018222,-0.27686274,-0.2942928,0.616947
8,11.618967,-0.8982883,1.0120705,-0.2760225,-0.2942928,1.4242373
18,17.534159,-0.6399501,1.4621212,-0.2660818,-0.11034245,0.4719464
18,13.797554,-1.1582974,1.476651,-0.27059135,-0.11034245,-0.025174474
61,-0.19507737,-0.12292753,-2.5218017,9.564828,-0.24015751,-0.27481836
35,-0.19507737,0.6568718,-2.5755587,19.36762,-0.2807262,1.0695425
25,19.176798,0.91243,1.5255592,-0.30835024,-0.4747894,0.43059897
25,19.822151,-0.64261395,1.5178211,-0.34281868,-0.4747894,-0.8324585
25,-0.19507737,0.91243,-2.509638,8.36628,-0.4747894,-0.9994656
25,11.827758,-0.64261395,1.5234094,-0.24332692,-0.4747894,-0.25304896
47,-0.19507737,-0.11844082,-2.5755587,19.36762,-0.006474019,1.1523682
4,-0.19507737,-0.12146368,-2.5755587,19.36762,0.0073282286,-1.2081616
25,-0.19507737,-1.147293,-2.5218017,9.564828,-0.2803502,1.2781618
61,-0.19507737,0.13778292,-2.509638,8.36628,-0.16632321,-0.48180565
67,14.569973,0.1357376,1.8401123,-0.29058364,0.1287633,1.9211993
25,16.206814,-0.90939724,0.8819109,-0.31071463,-0.6428839,-0.68753964
25,11.808777,0.14993614,1.8453943,-0.31410334,-0.19792923,-0.046028383
14,-0.19507737,-0.12647314,-2.5218017,9.564828,-1.1919287,-1.1651937
14,-0.19507737,-0.3945461,-2.509638,8.36628,-0.6471708,0.11868012
25,15.594944,-1.6625464,1.5178211,-0.3436252,-1.0053818,-0.8533599
25,-0.19507737,-1.1441984,-2.4987738,6.875937,-1.0053818,2.3757288
61,-0.19507737,-0.6395435,-2.509638,8.36628,-0.2518878,1.5888348
47,-0.19507737,-1.9434856,-2.5755587,19.36762,-0.21443254,1.9806243
35,-0.19507737,1.973268,-2.5755587,19.36762,-0.09356088,1.4629643
35,16.453566,-0.35929754,1.3443815,-0.2869378,-0.09356088,0.18203579
8,19.917057,-0.8942626,1.455284,-0.31402627,-0.13952471,0.03722882
8,12.624958,-0.6350889,1.438999,-0.2957598,-0.13952471,0.84443927
8,19.499475,-1.4126105,1.4964517,-0.32406673,-0.13952471,0.037198916
8,11.732853,-1.4126105,1.5213335,-0.34703988,-0.13952471,-0.41870365
8,-0.19507737,-1.1534369,-2.4929821,7.2161975,-0.13952471,1.5888977
8,-0.01254463,-0.8942626,-2.509638,8.367988,-0.13952471,2.3139718
8,11.713872,-1.1534369,1.5154388,-0.31851068,-0.13952471,0.28531322
63,0.27512127,-0.6272901,-2.5218017,9.569996,-0.12987979,2.6253273
63,19.40457,-0.36811647,1.936621,-0.27533525,-0.12987979,1.4865509
63,-0.19507737,0.66857946,-2.509638,8.36628,-0.12987979,0.36715686
25,-0.19507737,-1.1573459,-2.5755587,19.36762,-0.03088739,0.32411212
61,-0.19507737,1.1650884,-2.5755587,19.36762,-0.19919512,-1.4980513
61,19.480495,-0.1287236,1.9469367,-0.27132708,-0.26556656,2.2319846
61,22.151262,-0.1287236,1.5418547,-0.27205202,-0.26556656,0.16155437
61,19.024952,0.64879805,1.9515542,-0.27947882,-0.26556656,1.7557186
61,22.189226,-1.4245932,1.4545952,-0.2593598,-0.26556656,-0.54244006
61,13.797554,-1.1654196,1.577487,-0.26976025,-0.26556656,0.65811545
61,21.866549,-0.9062459,1.3822781,-0.2571332,-0.26556656,0.38935676
61,11.524062,-1.1654196,1.9445297,-0.25887904,-0.26556656,2.1281219
61,19.024952,1.4263197,2.0146806,-0.27941826,-0.26556656,1.6107631
35,14.536489,0.3918977,0.48590854,-0.28627217,-0.77103275,0.5962664
35,15.390632,0.13272339,1.0120705,-0.27520055,-0.77103275,1.4451424
35,11.694891,0.65107137,0.9364412,-0.27562454,-0.77103275,1.5484931
35,15.295727,-0.12645029,1.009025,-0.23725072,-0.77103275,1.1552477
35,14.816725,0.3918977,1.4302284,-0.28178644,-0.77103275,-0.480662
35,14.550992,-1.1812946,1.1794659,-0.28744963,-0.7211807,0.5339848
35,21.27814,-0.12259694,1.4869293,-0.23714451,-0.41310397,0.3064735
35,12.074511,0.13657674,1.2793639,-0.29863268,-0.41310397,0.14042084
35,14.892649,-1.1592929,1.4705844,-0.35037604,-0.41310397,-0.91549826
35,14.949592,0.6549247,1.4834931,-0.3042796,-0.41310397,-0.1493627
35,19.328646,0.39575103,1.5558696,-0.32300094,-0.41310397,0.45130575
35,14.442906,-0.6409449,1.4614733,-0.2537714,-0.41310397,-0.41856834
35,-0.19507737,-0.38177124,-2.509638,8.36628,-0.41310397,1.7337793
35,19.613361,-0.6409449,1.9464945,-0.3262366,-0.41310397,0.6997165
35,-0.19507737,-1.1592929,-2.5770044,47.094948,-0.41310397,-1.2498854
35,21.031385,-0.38177124,1.3585088,-0.21334323,-0.41310397,0.43073463
35,15.295727,-0.38177124,1.0992938,-0.235477,-0.41310397,1.7764194
61,0.09258852,0.65170044,-2.5755587,19.380268,0.40538836,2.2735715
18,-0.13813451,-2.4428706,0.49801946,-0.33495456,-1.2987165,-0.7298493
26,0.025417287,-1.6594969,-2.5755587,19.377316,6.8775806,2.2521513
61,-0.19507737,0.39021572,-2.5622396,7.2021465,-0.34487695,-1.4972328
61,-0.19507737,-0.38730657,-2.5755587,19.36762,-0.34487695,-1.4566385
4,16.850843,0.39871767,1.3385396,-0.2525234,0.55485094,1.900677
4,-0.19507737,1.17624,-2.5755587,19.36762,0.55485094,2.125569
63,-0.19507737,-1.1625667,-2.5622396,7.2021465,-0.4538786,-0.17202307
61,-0.19507737,-1.1609613,-2.4929821,7.2161975,-0.336631,2.1893835
61,0.8986433,-0.9017876,-2.509638,8.37652,-0.336631,2.4609792
25,-0.19507737,-0.6534726,-2.5755587,19.36762,-0.40051067,1.2766066
63,15.006535,-0.90415055,1.2108816,-0.34556943,-0.6128715,-1.0603914
63,-0.19507737,-0.9090877,-2.5296423,6.6187525,7.0076003,1.505823
63,-0.19507737,-0.6499134,-2.5622396,7.2021465,7.0076003,1.2360122
63,-0.19507737,-0.9090877,1.3189198,-0.30992988,7.0076003,1.1130197
63,-0.19507737,-1.1682614,0.93698627,-0.2953223,7.0076003,1.3200823
63,-0.19507737,-1.1682614,1.0275358,-0.28946802,7.0076003,-1.3096304
63,-0.19507737,-0.9090877,1.3029984,-0.3082979,7.0076003,1.0509003
35,-0.19507737,-0.12568901,-2.5218017,9.564828,-0.3360317,2.1271243
35,-0.19507737,0.38678193,-2.5755587,19.36762,-0.36048397,-0.19354793
8,12.605977,-0.37218422,0.5467604,-0.28401768,-0.25283292,0.6582524
8,12.435148,0.6645111,0.54128313,-0.27714193,-0.25283292,0.8653061
8,12.435148,0.92368543,0.54128313,-0.288066,-0.25283292,1.3415534
8,12.435148,1.1828591,0.53352183,-0.29801902,-0.25283292,0.9688381
8,16.852165,0.6645111,0.62707716,-0.2783297,-0.25283292,0.67919594
8,14.171372,0.14616314,1.3976345,-0.31137052,-0.25283292,0.5339182
8,14.954069,0.92368543,0.58610016,-0.3012165,-0.25283292,0.761907
8,14.114429,0.92368543,1.4118835,-0.30441108,-0.25283292,0.92733496
8,13.055973,0.92368543,0.4654176,-0.3016162,-0.25283292,0.8446505
8,18.531446,0.92368543,1.3461547,-0.31738234,-0.25283292,0.5548375
