points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
5.0,0.0,294000.0,2154.0,2.0,1047,169,51.0,1352.0,1
0.0,0.0,174100.0,2534.0,2.0,704,18,39.0,0.0,0
46.0,60.0,184000.0,3107.0,3.0,662,9,29.0,95.0,0
5.0,0.0,202100.0,3160.0,3.0,971,106,64.0,373.0,1
32.0,5.0,219900.0,2477.0,3.0,1551,5,45.0,0.0,0
0.0,0.0,174100.0,2534.0,2.0,704,15,39.0,0.0,0
1.0,2.0,163700.0,815.0,1.0,981,10,68.0,0.0,0
3.0,0.0,180000.0,388.0,1.0,621,8,46.0,15.0,0
0.0,0.0,202400.0,2166.0,2.0,722,147,33.0,430.0,1
0.0,0.0,182000.0,1280.0,1.0,1551,167,35.0,207.0,1
0.0,0.0,169800.0,2956.0,2.0,789,71,41.0,5.0,1
18.0,0.0,192500.0,3441.0,2.0,1551,8,46.0,72.0,0
0.0,0.0,168600.0,2706.0,2.0,722,13,60.0,48.0,0
7.0,3.0,165000.0,1993.0,2.0,225,3,36.0,0.0,0
0.0,0.0,213000.0,1777.0,2.0,835,17,30.0,0.0,0
0.0,0.0,150000.0,1817.0,2.0,817,16,49.0,0.0,0
5.0,0.0,184000.0,3107.0,3.0,688,78,77.0,569.0,1
10.0,0.0,147000.0,3167.0,2.0,817,8,45.0,51.0,0
0.0,0.0,123400.0,2280.0,5.0,156,14,37.0,69.0,0
0.0,0.0,137800.0,3472.0,4.0,719,14,55.0,81.0,0
5.0,0.0,207300.0,1616.0,2.0,677,120,25.0,742.0,1
10.0,0.0,162300.0,1991.0,2.0,789,5,57.0,0.0,0
0.0,0.0,162800.0,2799.0,3.0,719,137,32.0,1137.0,1
5.0,10.0,254100.0,3460.0,2.0,705,50,62.0,445.0,1
0.0,0.0,165400.0,3291.0,5.0,704,92,36.0,681.0,1
0.0,0.0,185000.0,2741.0,5.0,530,125,42.0,1446.0,1
1.0,1.0,185000.0,2741.0,5.0,530,10,42.0,15.0,0
20.0,24.0,203900.0,2010.0,2.0,640,16,43.0,334.0,0
0.0,0.0,202000.0,3092.0,3.0,1059,18,51.0,12.0,0
0.0,0.0,191100.0,2018.0,2.0,781,112,27.0,577.0,1
0.0,0.0,152600.0,4033.0,5.0,968,70,48.0,1442.0,1
0.0,0.0,175100.0,518.0,1.0,968,51,37.0,0.0,1
0.0,0.0,161100.0,3394.0,5.0,722,114,42.0,734.0,1
0.0,0.0,218000.0,2503.0,3.0,1044,16,54.0,0.0,0
0.0,0.0,194600.0,3881.0,5.0,767,43,30.0,901.0,1
0.0,0.0,138600.0,2121.0,2.0,722,14,35.0,0.0,0
1.0,0.0,40700.0,434.0,3.0,1551,15,50.0,150.0,0
0.0,0.0,7510.0,100.0,2.0,741,137,39.0,73.0,1
1.0,5.0,179000.0,4483.0,5.0,1584,15,39.0,353.0,0
0.0,0.0,162700.0,2653.0,2.0,539,77,30.0,188.0,1
0.0,0.0,204000.0,2867.0,2.0,817,85,34.0,548.0,1
0.0,0.0,192600.0,2109.0,2.0,1551,45,36.0,345.0,1
26.0,40.0,201600.0,2508.0,3.0,866,14,51.0,4.0,0
0.0,0.0,157000.0,601.0,1.0,1551,166,48.0,1112.0,1
0.0,0.0,192600.0,2109.0,2.0,1551,16,36.0,345.0,0
7.0,15.0,152800.0,4160.0,5.0,781,6,47.0,57.0,0
0.0,0.0,164600.0,2091.0,3.0,704,153,56.0,458.0,1
0.0,0.0,182000.0,1280.0,1.0,1551,92,35.0,39.0,1
0.0,0.0,212400.0,1958.0,1.0,981,124,35.0,0.0,1
0.0,0.0,202200.0,1149.0,1.0,1551,18,42.0,0.0,0
4.0,15.0,213000.0,1777.0,2.0,835,12,30.0,0.0,0
10.0,20.0,191100.0,2018.0,2.0,781,5,54.0,31.0,0
150.0,325.0,266900.0,4167.0,2.0,1052,4,41.0,141.0,0
25.0,12.0,190000.0,3359.0,2.0,968,4,34.0,0.0,0
0.0,0.0,19600.0,171.0,1.0,835,49,33.0,105.0,1
0.0,0.0,219000.0,2430.0,2.0,835,66,45.0,0.0,1
0.0,0.0,148100.0,2733.0,5.0,1551,81,53.0,882.0,1
0.0,0.0,184300.0,2456.0,3.0,156,14,38.0,46.0,0
0.0,0.0,202500.0,2416.0,2.0,1551,82,36.0,85.0,1
34.0,35.0,207300.0,1616.0,2.0,677,12,34.0,20.0,0
50.0,135.0,256600.00000000003,1380.0,1.0,775,10,44.0,251.0,0
0.0,0.0,135800.0,1842.0,2.0,704,105,55.0,435.0,1
200.0,640.0,294000.0,2154.0,2.0,1047,2,51.0,15.0,0
0.0,0.0,165400.0,3291.0,5.0,704,75,36.0,474.0,1
0.0,0.0,166000.0,146.0,1.0,530,96,43.0,0.0,1
0.0,0.0,182000.0,3221.0,3.0,1584,119,47.0,833.0,1
0.0,0.0,31900.0,96.0,1.0,789,27,32.0,130.0,1
0.0,0.0,115600.0,2436.0,4.0,1182,51,26.0,1063.0,1
110.0,260.0,224800.0,4147.0,2.0,724,3,35.0,151.0,0
0.0,0.0,155000.0,2402.0,3.0,1059,141,37.0,1157.0,1
0.0,0.0,219000.0,2144.0,2.0,1059,30,39.0,0.0,1
0.0,0.0,177600.0,2746.0,2.0,767,77,51.0,382.0,1
0.0,0.0,188200.0,2437.0,2.0,704,124,47.0,0.0,1
0.0,0.0,182000.0,3221.0,3.0,1584,170,47.0,1282.0,1
70.0,140.0,202100.0,3160.0,3.0,971,6,39.0,7.0,0
0.0,0.0,30900.0,179.0,1.0,968,19,65.0,142.0,0
0.0,0.0,186300.0,2556.0,3.0,1551,122,41.0,376.0,1
5.0,0.0,168400.0,1766.0,1.0,968,11,30.0,0.0,0
0.0,0.0,115600.0,748.0,1.0,1551,105,52.0,91.0,1
30.0,15.0,180000.0,388.0,1.0,621,2,46.0,0.0,0
30.0,20.0,185600.0,2703.0,2.0,741,2,28.0,0.0,0
0.0,0.0,190000.0,3359.0,2.0,968,16,34.0,29.0,0
15.0,0.0,191000.0,5080.0,5.0,817,6,38.0,3.0,0
4.0,0.0,165100.0,4660.0,5.0,1551,13,52.0,257.0,0
8.0,30.0,218000.0,4143.0,5.0,835,9,52.0,190.0,0
0.0,0.0,176000.0,337.0,1.0,621,13,34.0,0.0,0
0.0,0.0,18100.0,308.0,2.0,156,104,51.0,280.0,1
0.0,0.0,182400.0,3441.0,5.0,1584,164,38.0,1973.0,1
0.0,0.0,163700.0,815.0,1.0,981,11,68.0,0.0,0
0.0,0.0,135800.0,1842.0,2.0,704,35,55.0,77.0,1
0.0,0.0,219000.0,2430.0,2.0,835,120,45.0,0.0,1
0.0,0.0,12700.0,76.0,1.0,855,132,75.0,87.0,1
2.0,5.0,170900.0,2323.0,2.0,539,9,43.0,0.0,0
50.0,60.0,154000.0,1660.0,1.0,1044,1,31.0,0.0,0
0.0,0.0,151000.0,518.0,1.0,530,52,67.0,51.0,1
20.0,20.0,204200.0,1666.0,2.0,749,16,36.0,25.0,0
0.0,0.0,155200.0,3582.0,5.0,1182,13,67.0,88.0,0
110.0,215.0,183700.0,1459.0,2.0,866,3,58.0,15.0,0
0.0,0.0,170200.0,3406.0,5.0,781,29,40.0,73.0,1
0.0,0.0,175100.0,518.0,1.0,968,98,37.0,0.0,1
0.0,0.0,174000.0,1968.0,2.0,817,164,51.0,717.0,1
18.0,10.0,190800.0,1929.0,1.0,1182,3,47.0,0.0,0
0.0,0.0,165000.0,1993.0,2.0,225,106,36.0,28.0,1
0.0,0.0,168200.0,2327.0,2.0,508,15,56.0,0.0,0
0.0,0.0,115600.0,748.0,1.0,1551,88,63.0,53.0,1
0.0,0.0,170900.0,2323.0,2.0,539,21,43.0,0.0,1
0.0,0.0,162800.0,2799.0,3.0,719,11,32.0,12.0,0
0.0,0.0,170900.0,2323.0,2.0,539,90,43.0,0.0,1
0.0,0.0,161000.0,4153.0,5.0,835,49,69.0,993.0,1
0.0,0.0,177000.0,4019.0,5.0,817,19,34.0,468.0,0
60.0,120.0,194300.0,3092.0,3.0,915,7,31.0,3.0,0
3.0,8.0,11500.0,3.0,1.0,1044,8,39.0,41.0,0
5.0,0.0,123400.0,2280.0,5.0,156,4,37.0,36.0,0
0.0,0.0,194600.0,3881.0,5.0,767,18,30.0,179.0,0
0.0,0.0,163700.0,815.0,1.0,981,74,43.0,0.0,1
1.0,0.0,172000.0,3626.0,5.0,817,15,41.0,157.0,0
0.0,0.0,152800.0,4160.0,5.0,781,78,47.0,1679.0,1
0.0,0.0,166000.0,146.0,1.0,530,52,43.0,0.0,1
22.0,45.0,181800.0,1427.0,1.0,1584,7,42.0,0.0,0
0.0,0.0,213600.0,2878.0,2.0,1182,13,58.0,0.0,0
0.0,0.0,204000.0,2867.0,2.0,817,17,34.0,427.0,0
0.0,0.0,11500.0,3.0,1.0,1044,137,64.0,117.0,1
8.0,30.0,197000.0,523.0,1.0,835,9,33.0,0.0,0
0.0,0.0,151000.0,518.0,1.0,530,14,67.0,51.0,0
0.0,0.0,144900.0,3894.0,5.0,1584,57,64.0,1402.0,1
0.0,0.0,165700.0,5399.0,4.0,1584,94,59.0,2193.0,1
0.0,0.0,96700.0,773.0,1.0,968,40,51.0,11.0,1
50.0,60.0,190800.0,1929.0,1.0,1182,1,47.0,0.0,0
0.0,0.0,196500.0,2958.0,2.0,789,11,45.0,32.0,0
5.0,0.0,184000.0,3107.0,3.0,688,68,77.0,553.0,1
0.0,0.0,180600.0,3998.0,5.0,704,22,47.0,61.0,1
0.0,0.0,196500.0,2958.0,2.0,789,17,45.0,32.0,0
1.0,0.0,168600.0,2706.0,2.0,722,10,60.0,48.0,0
30.0,25.0,5120.0,39.0,1.0,508,2,48.0,4.0,0
0.0,0.0,202200.0,1149.0,1.0,1551,69,42.0,0.0,1
0.0,0.0,181200.0,4120.0,5.0,968,144,36.0,1613.0,1
0.0,0.0,165100.0,4660.0,5.0,1551,64,52.0,1463.0,1
0.0,0.0,178000.0,2729.0,3.0,508,88,33.0,273.0,1
0.0,0.0,148100.0,2733.0,5.0,1551,24,24.0,534.0,1
0.0,0.0,160300.0,3312.0,5.0,968,86,45.0,1088.0,1
0.0,0.0,40700.0,434.0,3.0,1551,72,50.0,363.0,1
0.0,0.0,169900.0,808.0,1.0,1584,82,28.0,0.0,1
0.0,0.0,183500.0,2453.0,2.0,855,43,44.0,0.0,1
0.0,0.0,184900.0,1216.0,1.0,1584,51,40.0,0.0,1
0.0,0.0,170000.0,522.0,1.0,530,14,55.0,0.0,0
0.0,0.0,177600.0,2746.0,2.0,767,112,51.0,737.0,1
50.0,130.0,195000.0,4040.0,4.0,835,2,24.0,0.0,0
0.0,0.0,195000.0,1390.0,3.0,817,30,45.0,4.0,1
5.0,5.0,204200.0,1666.0,2.0,749,50,36.0,90.0,1
0.0,0.0,171400.0,3675.0,5.0,968,145,63.0,1618.0,1
0.0,0.0,162000.0,2581.0,2.0,835,19,38.0,0.0,0
0.0,0.0,195000.0,1390.0,3.0,817,22,45.0,4.0,1
100.0,210.0,165700.0,5399.0,4.0,1584,1,38.0,0.0,0
0.0,0.0,218000.0,2503.0,3.0,1044,116,54.0,942.0,1
0.0,0.0,192600.0,2109.0,2.0,1551,40,36.0,345.0,1
0.0,0.0,25600.0,131.0,1.0,767,34,35.0,147.0,1
0.0,0.0,174000.0,1968.0,2.0,817,68,24.0,0.0,1
0.0,0.0,184900.0,1216.0,1.0,1584,125,40.0,76.0,1
32.0,5.0,178500.0,3418.0,4.0,1551,5,31.0,85.0,0
0.0,0.0,177600.0,2746.0,2.0,767,119,51.0,835.0,1
70.0,150.0,151800.0,4281.0,4.0,1584,2,50.0,5.0,0
1.0,2.0,6820.0,10.0,1.0,539,10,64.0,10.0,0
50.0,110.0,169900.0,808.0,1.0,1584,3,42.0,0.0,0
0.0,0.0,191100.0,2018.0,2.0,781,41,54.0,143.0,1
25.0,80.0,74600.0,2456.0,5.0,835,4,37.0,61.0,0
2.0,0.0,177600.0,2746.0,2.0,767,9,51.0,0.0,0
7.0,0.0,138600.0,2121.0,2.0,722,6,35.0,0.0,0
0.0,0.0,147900.0,4015.0,5.0,781,52,64.0,913.0,1
6.0,0.0,171400.0,3675.0,5.0,968,10,39.0,146.0,0
0.0,0.0,202000.0,1831.0,2.0,835,70,49.0,19.0,1
26.0,0.0,192600.0,2109.0,2.0,1551,6,36.0,32.0,0
4.0,0.0,147000.0,3167.0,2.0,817,12,45.0,484.0,0
0.0,0.0,183000.0,5423.0,5.0,835,17,56.0,193.0,0
0.0,0.0,152800.0,4160.0,5.0,781,40,47.0,783.0,1
0.0,0.0,190800.0,1929.0,1.0,1182,142,47.0,682.0,1
0.0,0.0,180000.0,388.0,1.0,621,33,46.0,15.0,1
0.0,0.0,163700.0,815.0,1.0,981,18,80.0,0.0,0
15.0,0.0,192700.0,3238.0,5.0,968,6,26.0,56.0,0
0.0,0.0,185000.0,2741.0,5.0,530,132,42.0,1446.0,1
1.0,0.0,191800.0,2473.0,4.0,789,10,36.0,0.0,0
0.0,0.0,206300.0,2478.0,2.0,722,34,43.0,0.0,1
0.0,0.0,148100.0,2733.0,5.0,1551,157,28.0,1697.0,1
13.0,25.0,191100.0,2018.0,2.0,781,4,54.0,31.0,0
4.0,15.0,171000.0,2529.0,2.0,835,12,43.0,0.0,0
3.0,0.0,178000.0,2729.0,3.0,508,8,33.0,4.0,0
120.0,440.0,256600.00000000003,1380.0,1.0,775,4,44.0,50.0,0
4.0,10.0,183500.0,2453.0,2.0,855,7,60.0,0.0,0
35.0,20.0,96700.0,773.0,1.0,968,3,51.0,0.0,0
0.0,0.0,162700.0,3652.0,4.0,1584,113,40.0,1639.0,1
14.0,0.0,178500.0,3418.0,4.0,1551,9,31.0,304.0,0
0.0,0.0,148400.0,2669.0,2.0,225,44,24.0,754.0,1
0.0,0.0,181000.0,2646.0,5.0,621,110,69.0,1245.0,1
0.0,0.0,213000.0,1777.0,2.0,835,37,30.0,0.0,1
24.0,50.0,294000.0,2154.0,2.0,1047,18,51.0,32.0,0
4.0,0.0,162300.0,2755.0,1.0,968,12,50.0,163.0,0
50.0,40.0,153000.0,1378.0,5.0,530,1,52.0,0.0,0
0.0,0.0,171400.0,3675.0,5.0,968,124,30.0,1281.0,1
0.0,0.0,170800.0,2287.0,2.0,539,11,49.0,0.0,0
80.0,180.0,224800.0,4147.0,2.0,724,5,35.0,191.0,0
0.0,0.0,182000.0,1280.0,1.0,1551,48,35.0,0.0,1
0.0,0.0,18750.0,377.0,2.0,539,68,69.0,110.0,1
0.0,0.0,164600.0,2091.0,3.0,704,126,56.0,133.0,1
32.0,5.0,165100.0,4660.0,5.0,1551,5,52.0,203.0,0
0.0,0.0,158000.0,2753.0,2.0,781,64,37.0,35.0,1
0.0,0.0,219000.0,2430.0,2.0,835,24,45.0,0.0,1
0.0,0.0,171200.0,1688.0,3.0,722,72,35.0,0.0,1
6.0,0.0,192600.0,2109.0,2.0,1551,12,36.0,345.0,0
0.0,0.0,162300.0,2755.0,1.0,968,98,50.0,1148.0,1
0.0,0.0,15800.0,208.0,1.0,225,12,28.0,30.0,0
0.0,0.0,170000.0,2063.0,2.0,1059,13,71.0,0.0,0
5.0,0.0,183700.0,1459.0,2.0,866,95,30.0,218.0,1
50.0,130.0,175000.0,3667.0,4.0,835,2,34.0,2.0,0
18.0,4.0,156000.0,1219.0,2.0,817,5,38.0,14.0,0
40.0,90.0,200700.0,1996.0,2.0,1584,4,49.0,0.0,0
15.0,45.0,126000.0,692.0,1.0,835,6,41.0,0.0,0
2.0,0.0,198000.0,2746.0,2.0,767,9,52.0,38.0,0
5.0,0.0,123400.0,2280.0,5.0,156,4,37.0,36.0,0
0.0,0.0,164600.0,2091.0,3.0,704,46,30.0,10.0,1
0.0,0.0,211000.0,4654.0,4.0,855,15,47.0,150.0,0
0.0,0.0,165100.0,2441.0,2.0,508,64,41.0,109.0,1
0.0,0.0,185000.0,2348.0,2.0,835,62,51.0,499.0,1
1.0,2.0,31100.0,408.0,2.0,781,10,50.0,65.0,0
0.0,0.0,169000.0,2707.0,5.0,789,12,38.0,0.0,0
0.0,0.0,12700.0,76.0,1.0,855,17,50.0,34.0,0
22.0,0.0,129700.0,3364.0,5.0,1551,7,40.0,207.0,0
2.0,5.0,163700.0,815.0,1.0,981,9,68.0,0.0,0
18.0,4.0,190000.0,3359.0,2.0,968,5,34.0,0.0,0
0.0,0.0,182400.0,3441.0,5.0,1584,139,38.0,1736.0,1
0.0,0.0,18600.0,1070.0,5.0,835,17,43.0,164.0,0
0.0,0.0,181000.0,2646.0,5.0,621,19,48.0,14.0,0
0.0,0.0,190800.0,1929.0,1.0,1182,140,47.0,675.0,1
0.0,0.0,180000.0,388.0,1.0,621,14,46.0,15.0,0
0.0,0.0,191800.0,2473.0,4.0,789,75,36.0,0.0,1
7.0,15.0,170200.0,3406.0,5.0,781,6,40.0,48.0,0
26.0,0.0,157000.0,601.0,1.0,1551,6,48.0,51.0,0
0.0,0.0,208900.0,2949.0,2.0,1584,171,48.0,1206.0,1
6.0,25.0,171000.0,2529.0,2.0,835,10,43.0,0.0,0
0.0,0.0,6820.0,10.0,1.0,539,11,64.0,10.0,0
0.0,0.0,154000.0,1660.0,1.0,1044,106,27.0,0.0,1
0.0,0.0,193000.0,3610.0,3.0,1044,104,42.0,1463.0,1
0.0,0.0,177000.0,4019.0,5.0,817,99,34.0,1941.0,1
7.0,0.0,159000.0,1296.0,2.0,1059,6,68.0,0.0,0
0.0,0.0,204000.0,2867.0,2.0,817,22,34.0,465.0,1
0.0,0.0,159800.0,1723.0,1.0,1182,14,41.0,22.0,0
0.0,0.0,161100.0,3394.0,5.0,722,12,42.0,9.0,0
50.0,60.0,216000.0,2601.0,2.0,1044,1,41.0,0.0,0
0.0,0.0,180100.0,4158.0,5.0,508,96,68.0,1365.0,1
0.0,0.0,196000.0,3020.0,2.0,835,97,50.0,679.0,1
0.0,0.0,198000.0,2746.0,2.0,767,77,52.0,69.0,1
0.0,0.0,178000.0,2729.0,3.0,508,127,33.0,760.0,1
18.0,24.0,204100.0,2017.0,2.0,860,17,43.0,132.0,0
0.0,0.0,151000.0,518.0,1.0,530,17,67.0,51.0,0
0.0,0.0,182400.0,3441.0,5.0,1584,104,38.0,1650.0,1
0.0,0.0,147900.0,4015.0,5.0,781,42,64.0,686.0,1
5.0,0.0,294000.0,2154.0,2.0,1047,128,51.0,490.0,1
13.0,25.0,18750.0,377.0,2.0,539,4,49.0,18.0,0
0.0,0.0,177000.0,4019.0,5.0,817,68,34.0,1653.0,1
10.0,30.0,182400.0,3441.0,5.0,1584,10,38.0,154.0,0
0.0,0.0,202000.0,5268.0,4.0,817,21,27.0,718.0,1
0.0,0.0,180600.0,3998.0,5.0,704,92,47.0,1141.0,1
0.0,0.0,172000.0,3626.0,5.0,817,117,56.0,1374.0,1
0.0,0.0,170900.0,2323.0,2.0,539,148,43.0,650.0,1
35.0,20.0,191200.0,1592.0,1.0,968,3,47.0,0.0,0
0.0,0.0,18100.0,308.0,2.0,156,23,51.0,123.0,1
16.0,24.0,203900.0,2010.0,2.0,640,19,43.0,343.0,0
4.0,15.0,169900.0,808.0,1.0,1584,13,24.0,0.0,0
0.0,0.0,18100.0,308.0,2.0,156,19,51.0,109.0,0
120.0,275.0,253000.0,4852.0,2.0,1019,4,49.0,52.0,0
0.0,0.0,204000.0,2867.0,2.0,817,19,34.0,465.0,0
0.0,0.0,35000.0,84.0,1.0,835,99,43.0,289.0,1
0.0,0.0,177600.0,3006.0,3.0,225,80,43.0,295.0,1
0.0,0.0,138300.0,2278.0,4.0,968,37,32.0,0.0,1
50.0,125.0,253600.0,3290.0,2.0,770,8,63.0,194.0,0
0.0,0.0,183000.0,5423.0,5.0,835,107,39.0,2460.0,1
0.0,0.0,175700.0,3091.0,2.0,719,11,49.0,2.0,0
0.0,0.0,13400.0,188.0,1.0,1182,15,47.0,37.0,0
0.0,0.0,18600.0,1070.0,5.0,835,75,58.0,494.0,1
10.0,0.0,193200.0,255.0,1.0,968,8,27.0,0.0,0
0.0,0.0,163760.0,3485.0,3.0,741,11,27.0,67.0,0
0.0,0.0,174100.0,2534.0,2.0,704,123,39.0,654.0,1
0.0,0.0,202000.0,3092.0,3.0,1059,40,51.0,45.0,1
5.0,0.0,194300.0,3092.0,3.0,915,135,54.0,656.0,1
0.0,0.0,115100.0,577.0,1.0,1584,113,30.0,0.0,1
0.0,0.0,219900.0,2477.0,3.0,1551,29,45.0,26.0,1
0.0,0.0,7510.0,100.0,2.0,741,72,39.0,49.0,1
18.0,10.0,31900.0,96.0,1.0,789,3,32.0,17.0,0
0.0,0.0,115100.0,577.0,1.0,1584,18,69.0,0.0,0
10.0,15.0,137800.0,3472.0,4.0,719,5,55.0,49.0,0
0.0,0.0,162700.0,3652.0,4.0,1584,36,40.0,207.0,1
18.0,30.0,142900.0,3554.0,5.0,981,3,31.0,6.0,0
0.0,0.0,165600.0,3682.0,5.0,1044,39,53.0,182.0,1
0.0,0.0,143800.0,2617.0,5.0,855,143,32.0,1167.0,1
0.0,0.0,151800.0,4281.0,4.0,1584,19,50.0,782.0,0
30.0,40.0,211000.0,4654.0,4.0,855,2,41.0,54.0,0
22.0,0.0,165100.0,4660.0,5.0,1551,7,52.0,203.0,0
30.0,40.0,25700.0,363.0,1.0,855,2,38.0,8.0,0
0.0,0.0,184000.0,1303.0,1.0,621,17,39.0,0.0,0
0.0,0.0,159000.0,1296.0,2.0,1059,65,54.0,0.0,1
0.0,0.0,162300.0,1991.0,2.0,789,13,57.0,0.0,0
0.0,0.0,190800.0,1929.0,1.0,1182,11,47.0,0.0,0
35.0,95.0,197000.0,523.0,1.0,835,3,33.0,0.0,0
5.0,0.0,201600.0,2508.0,3.0,866,113,51.0,661.0,1
0.0,0.0,115600.0,748.0,1.0,1551,19,65.0,0.0,0
7.0,15.0,169400.0,1405.0,2.0,981,6,51.0,0.0,0
0.0,0.0,155200.0,3582.0,5.0,1182,13,67.0,88.0,0
0.0,0.0,17400.0,317.0,2.0,817,142,32.0,293.0,1
0.0,0.0,153000.0,1378.0,5.0,530,16,52.0,108.0,0
0.0,0.0,202000.0,5268.0,4.0,817,18,27.0,502.0,0
12.0,0.0,152500.0,2319.0,3.0,968,7,64.0,0.0,0
0.0,0.0,194100.0,2089.0,2.0,781,108,48.0,0.0,1
5.0,0.0,254100.0,3460.0,2.0,705,85,62.0,445.0,1
0.0,0.0,165400.0,2514.0,3.0,719,106,68.0,0.0,1
0.0,0.0,115600.0,748.0,1.0,1551,73,63.0,45.0,1
0.0,0.0,171200.0,1688.0,3.0,722,146,35.0,1014.0,1
0.0,0.0,162300.0,2755.0,1.0,968,17,50.0,315.0,0
0.0,0.0,191200.0,1592.0,1.0,968,65,57.0,0.0,1
0.0,0.0,195000.0,4040.0,4.0,835,19,24.0,413.0,0
4.0,0.0,184300.0,2456.0,3.0,156,5,25.0,26.0,0
0.0,0.0,156000.0,1219.0,2.0,817,138,38.0,451.0,1
0.0,0.0,181700.0,3278.0,2.0,741,105,28.0,1149.0,1
14.0,35.0,137800.0,2413.0,5.0,1584,9,52.0,74.0,0
225.0,500.0,221400.0,4124.0,2.0,864,1,38.0,0.0,0
10.0,35.0,195000.0,4040.0,4.0,835,8,24.0,190.0,0
0.0,0.0,176300.0,2526.0,5.0,1551,132,33.0,959.0,1
5.0,0.0,256600.00000000003,1380.0,1.0,775,133,44.0,1476.0,1
3.0,0.0,165100.0,2441.0,2.0,508,8,41.0,0.0,0
10.0,15.0,135800.0,1842.0,2.0,704,5,55.0,58.0,0
