points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
0.0,0.0,96700.0,773.0,1.0,968,122,38.0,123.0,1
5.0,0.0,257200.0,4342.0,2.0,1101,75,52.0,606.0,1
5.0,20.0,162000.0,2581.0,2.0,835,11,38.0,0.0,0
0.0,0.0,191000.0,5080.0,5.0,817,16,38.0,228.0,0
0.0,0.0,218000.0,4143.0,5.0,835,17,52.0,190.0,0
0.0,0.0,218000.0,2503.0,3.0,1044,19,54.0,5.0,0
0.0,0.0,169900.0,808.0,1.0,1584,67,28.0,0.0,1
0.0,0.0,181200.0,4120.0,5.0,968,102,36.0,1600.0,1
12.0,0.0,171400.0,3675.0,5.0,968,7,39.0,128.0,0
4.0,15.0,115100.0,577.0,1.0,1584,13,36.0,0.0,0
0.0,0.0,170800.0,2287.0,2.0,539,61,49.0,0.0,1
0.0,0.0,210000.0,1592.0,2.0,1044,62,56.0,0.0,1
100.0,210.0,169900.0,808.0,1.0,1584,1,42.0,0.0,0
0.0,0.0,193200.0,255.0,1.0,968,153,63.0,0.0,1
70.0,50.0,115600.0,748.0,1.0,1551,2,65.0,0.0,0
0.0,0.0,182000.0,544.0,1.0,621,39,51.0,0.0,1
0.0,0.0,178000.0,3489.0,5.0,817,138,41.0,2143.0,1
0.0,0.0,143800.0,2617.0,5.0,855,136,22.0,1167.0,1
0.0,0.0,165400.0,3291.0,5.0,704,108,36.0,810.0,1
0.0,0.0,155200.0,3582.0,5.0,1182,88,67.0,1562.0,1
0.0,0.0,152800.0,4160.0,5.0,781,50,47.0,1119.0,1
0.0,0.0,164600.0,2091.0,3.0,704,16,30.0,0.0,0
1.0,0.0,181200.0,4120.0,5.0,968,15,36.0,97.0,0
0.0,0.0,160300.0,3312.0,5.0,968,30,30.0,318.0,1
0.0,0.0,165000.0,1993.0,2.0,225,70,36.0,0.0,1
0.0,0.0,181700.0,3278.0,2.0,741,100,28.0,1149.0,1
0.0,0.0,175000.0,3667.0,4.0,835,149,57.0,1571.0,1
15.0,0.0,168400.0,1766.0,1.0,968,6,30.0,0.0,0
0.0,0.0,129700.0,3364.0,5.0,1551,89,32.0,1586.0,1
22.0,0.0,182000.0,1280.0,1.0,1551,7,35.0,0.0,0
1.0,2.0,169400.0,1405.0,2.0,981,10,51.0,0.0,0
0.0,0.0,153000.0,1378.0,5.0,530,17,52.0,108.0,0
0.0,0.0,162700.0,3652.0,4.0,1584,153,40.0,1746.0,1
0.0,0.0,147900.0,4015.0,5.0,781,82,64.0,1756.0,1
14.0,35.0,137800.0,2413.0,5.0,1584,9,52.0,74.0,0
0.0,0.0,167300.0,2865.0,3.0,781,20,41.0,0.0,1
0.0,0.0,162000.0,2581.0,2.0,835,16,38.0,0.0,0
0.0,0.0,181800.0,1427.0,1.0,1584,18,42.0,0.0,0
6.0,20.0,193500.0,2667.0,2.0,1584,12,37.0,0.0,0
0.0,0.0,213600.0,2878.0,2.0,1182,40,58.0,0.0,1
8.0,25.0,182400.0,3441.0,5.0,1584,11,38.0,297.0,0
0.0,0.0,9200.0,81.0,1.0,817,52,40.0,39.0,1
0.0,0.0,185000.0,2741.0,5.0,530,131,42.0,1446.0,1
0.0,0.0,9200.0,81.0,1.0,817,64,40.0,44.0,1
0.0,0.0,138300.0,2278.0,4.0,968,125,32.0,928.0,1
100.0,120.0,202200.0,1149.0,1.0,1551,1,42.0,0.0,0
0.0,0.0,193500.0,2667.0,2.0,1584,135,31.0,92.0,1
50.0,130.0,171000.0,2529.0,2.0,835,2,43.0,0.0,0
5.0,10.0,257200.0,4342.0,2.0,1101,40,52.0,303.0,1
0.0,0.0,192500.0,3441.0,2.0,1551,16,46.0,196.0,0
120.0,275.0,253000.0,4852.0,2.0,1019,4,49.0,52.0,0
0.0,0.0,13900.0,4.0,1.0,1059,12,51.0,42.0,0
0.0,0.0,194100.0,2089.0,2.0,781,140,48.0,0.0,1
13.0,25.0,164700.0,2470.0,5.0,981,4,43.0,42.0,0
0.0,0.0,138800.0,3782.0,5.0,789,17,25.0,215.0,0
2.0,0.0,156000.0,1219.0,2.0,817,14,38.0,14.0,0
30.0,35.0,257200.0,1362.0,1.0,747,15,53.0,287.0,0
0.0,0.0,5120.0,39.0,1.0,508,79,48.0,32.0,1
0.0,0.0,162800.0,2799.0,3.0,719,143,32.0,1139.0,1
0.0,0.0,161600.0,4308.0,5.0,539,126,44.0,2040.0,1
2.0,5.0,175000.0,3667.0,4.0,835,14,34.0,121.0,0
0.0,0.0,13400.0,188.0,1.0,1182,106,47.0,127.0,1
0.0,0.0,171500.0,1785.0,1.0,1551,92,53.0,8.0,1
1.0,0.0,180100.0,4158.0,5.0,508,10,58.0,0.0,0
0.0,0.0,218000.0,2503.0,3.0,1044,140,54.0,1059.0,1
5.0,0.0,254100.0,3460.0,2.0,705,93,62.0,445.0,1
0.0,0.0,206300.0,2478.0,2.0,722,17,43.0,0.0,0
0.0,0.0,161600.0,4308.0,5.0,539,107,44.0,2040.0,1
0.0,0.0,138800.0,3782.0,5.0,789,51,25.0,778.0,1
0.0,0.0,148000.0,1364.0,5.0,621,15,42.0,90.0,0
3.0,0.0,159800.0,1723.0,1.0,1182,8,41.0,22.0,0
13.0,0.0,181000.0,2646.0,5.0,621,4,48.0,3.0,0
4.0,0.0,171400.0,3675.0,5.0,968,12,39.0,157.0,0
5.0,0.0,123400.0,2280.0,5.0,156,4,37.0,36.0,0
10.0,20.0,167300.0,2865.0,3.0,781,5,41.0,0.0,0
0.0,0.0,194100.0,2089.0,2.0,781,17,58.0,0.0,0
0.0,0.0,170000.0,522.0,1.0,530,20,55.0,0.0,1
0.0,0.0,183500.0,2453.0,2.0,855,92,44.0,0.0,1
50.0,60.0,194100.0,2089.0,2.0,781,1,58.0,0.0,0
0.0,0.0,155000.0,2402.0,3.0,1059,12,55.0,33.0,0
0.0,0.0,169000.0,2707.0,5.0,789,66,38.0,126.0,1
0.0,0.0,176300.0,2526.0,5.0,1551,16,33.0,72.0,0
2.0,3.0,176600.0,2644.0,5.0,704,9,41.0,64.0,0
30.0,35.0,253000.0,4852.0,2.0,1019,15,49.0,121.0,0
5.0,10.0,201600.0,2508.0,3.0,866,49,51.0,77.0,1
0.0,0.0,176300.0,2526.0,5.0,1551,133,33.0,960.0,1
0.0,0.0,170000.0,522.0,1.0,530,78,49.0,0.0,1
0.0,0.0,216000.0,2601.0,2.0,1044,15,41.0,0.0,0
0.0,0.0,164700.0,2470.0,5.0,981,13,43.0,66.0,0
11.0,20.0,253000.0,4852.0,2.0,1019,29,49.0,205.0,1
6.0,20.0,151800.0,4281.0,4.0,1584,12,50.0,520.0,0
0.0,0.0,169000.0,2707.0,5.0,789,139,59.0,907.0,1
110.0,260.0,202100.0,3160.0,3.0,971,3,39.0,2.0,0
0.0,0.0,129700.0,3364.0,5.0,1551,35,32.0,843.0,1
42.0,35.0,266900.0,4167.0,2.0,1052,16,41.0,141.0,0
30.0,25.0,202000.0,3092.0,3.0,1059,2,65.0,2.0,0
0.0,0.0,162000.0,2581.0,2.0,835,160,37.0,1105.0,1
0.0,0.0,194600.0,3881.0,5.0,767,15,30.0,163.0,0
0.0,0.0,174000.0,1968.0,2.0,817,19,24.0,0.0,0
5.0,0.0,177600.0,3006.0,3.0,225,4,43.0,37.0,0
4.0,15.0,19600.0,171.0,1.0,835,12,33.0,62.0,0
0.0,0.0,135800.0,1842.0,2.0,704,40,55.0,113.0,1
7.0,0.0,159000.0,1296.0,2.0,1059,6,68.0,0.0,0
0.0,0.0,151700.0,4070.0,5.0,1551,113,52.0,2049.0,1
10.0,20.0,191100.0,2018.0,2.0,781,5,54.0,31.0,0
0.0,0.0,181200.0,4120.0,5.0,968,23,36.0,170.0,1
0.0,0.0,13900.0,4.0,1.0,1059,73,51.0,77.0,1
0.0,0.0,173700.0,1893.0,2.0,855,12,70.0,0.0,0
60.0,120.0,224800.0,4147.0,2.0,724,7,35.0,249.0,0
26.0,30.0,257200.0,1362.0,1.0,747,17,53.0,287.0,0
0.0,0.0,9000.0,9.0,1.0,621,99,54.0,75.0,1
3.0,10.0,203000.0,5852.0,5.0,835,13,42.0,121.0,0
7.0,16.0,202100.0,3160.0,3.0,971,28,39.0,24.0,1
0.0,0.0,170800.0,2287.0,2.0,539,118,49.0,565.0,1
0.0,0.0,25700.0,363.0,1.0,855,92,38.0,207.0,1
20.0,14.0,18100.0,308.0,2.0,156,1,51.0,0.0,0
10.0,0.0,31900.0,96.0,1.0,789,5,32.0,42.0,0
0.0,0.0,169000.0,2707.0,5.0,789,73,38.0,178.0,1
0.0,0.0,170000.0,522.0,1.0,530,14,55.0,0.0,0
15.0,45.0,175000.0,3667.0,4.0,835,6,34.0,67.0,0
0.0,0.0,211000.0,4654.0,4.0,855,28,47.0,339.0,1
2.0,0.0,31900.0,96.0,1.0,789,9,32.0,91.0,0
50.0,40.0,152500.0,2319.0,3.0,968,2,64.0,0.0,0
50.0,50.0,135800.0,1842.0,2.0,704,1,55.0,0.0,0
1.0,5.0,179300.0,1873.0,2.0,1584,15,33.0,0.0,0
0.0,0.0,202500.0,2416.0,2.0,1551,18,45.0,0.0,0
0.0,0.0,190000.0,3359.0,2.0,968,169,39.0,1496.0,1
0.0,0.0,203000.0,5852.0,5.0,835,95,74.0,2369.0,1
38.0,40.0,204200.0,1666.0,2.0,749,11,36.0,25.0,0
0.0,0.0,188200.0,2437.0,2.0,704,134,47.0,0.0,1
4.0,0.0,189400.0,1076.0,1.0,968,12,49.0,8.0,0
8.0,0.0,178000.0,3489.0,5.0,817,9,41.0,236.0,0
0.0,0.0,162800.0,2799.0,3.0,719,109,32.0,1124.0,1
90.0,280.0,256600.00000000003,1380.0,1.0,775,6,44.0,50.0,0
50.0,40.0,96700.0,773.0,1.0,968,2,51.0,0.0,0
50.0,110.0,208900.0,2949.0,2.0,1584,3,48.0,0.0,0
50.0,40.0,153400.0,3741.0,5.0,968,2,60.0,43.0,0
0.0,0.0,138800.0,3782.0,5.0,789,22,25.0,294.0,1
0.0,0.0,30900.0,179.0,1.0,968,16,65.0,137.0,0
30.0,40.0,169400.0,1405.0,2.0,981,2,51.0,0.0,0
0.0,0.0,167300.0,2865.0,3.0,781,101,41.0,142.0,1
0.0,0.0,202000.0,3092.0,3.0,1059,17,51.0,12.0,0
0.0,0.0,160300.0,3312.0,5.0,968,116,68.0,1443.0,1
5.0,0.0,194300.0,3092.0,3.0,915,140,54.0,712.0,1
0.0,0.0,137800.0,3472.0,4.0,719,18,55.0,196.0,0
4.0,15.0,137800.0,2413.0,5.0,1584,13,52.0,94.0,0
0.0,0.0,144900.0,3894.0,5.0,1584,57,64.0,1402.0,1
0.0,0.0,161000.0,4153.0,5.0,835,16,69.0,193.0,0
0.0,0.0,175100.0,518.0,1.0,968,34,37.0,0.0,1
0.0,0.0,196000.0,3020.0,2.0,835,93,50.0,679.0,1
10.0,35.0,126000.0,692.0,1.0,835,8,41.0,0.0,0
50.0,60.0,162300.0,1991.0,2.0,789,1,57.0,0.0,0
1.0,0.0,143200.0,4036.0,5.0,1551,15,36.0,383.0,0
12.0,0.0,201000.0,1150.0,1.0,817,7,51.0,0.0,0
0.0,0.0,177000.0,4019.0,5.0,817,99,34.0,1941.0,1
0.0,0.0,138800.0,3782.0,5.0,789,16,25.0,199.0,0
50.0,40.0,153000.0,2243.0,2.0,817,2,40.0,0.0,0
2.0,10.0,179000.0,4483.0,5.0,1584,14,39.0,335.0,0
0.0,0.0,151700.0,4070.0,5.0,1551,19,52.0,691.0,0
0.0,0.0,177500.0,4155.0,5.0,767,56,52.0,1025.0,1
18.0,40.0,181800.0,1427.0,1.0,1584,8,42.0,0.0,0
0.0,0.0,123400.0,2280.0,5.0,156,12,37.0,61.0,0
0.0,0.0,170000.0,522.0,1.0,530,18,55.0,0.0,0
2.0,5.0,6820.0,10.0,1.0,539,9,64.0,9.0,0
0.0,0.0,201000.0,1150.0,1.0,817,126,28.0,0.0,1
0.0,0.0,195000.0,4040.0,4.0,835,19,24.0,413.0,0
0.0,0.0,191800.0,2473.0,4.0,789,11,36.0,0.0,0
0.0,0.0,202000.0,5268.0,4.0,817,152,27.0,3191.0,1
0.0,0.0,184000.0,1303.0,1.0,621,114,39.0,0.0,1
2.0,0.0,174000.0,1968.0,2.0,817,14,24.0,0.0,0
0.0,0.0,212400.0,1958.0,1.0,981,118,35.0,0.0,1
150.0,250.0,207300.0,1616.0,2.0,677,2,34.0,20.0,0
38.0,30.0,266900.0,4167.0,2.0,1052,17,41.0,141.0,0
0.0,0.0,31900.0,96.0,1.0,789,102,32.0,260.0,1
15.0,45.0,203000.0,5852.0,5.0,835,6,42.0,76.0,0
4.0,15.0,171000.0,2529.0,2.0,835,12,43.0,0.0,0
0.0,0.0,173700.0,1893.0,2.0,855,19,70.0,0.0,0
30.0,30.0,266900.0,4167.0,2.0,1052,20,41.0,141.0,1
0.0,0.0,181800.0,1427.0,1.0,1584,19,42.0,0.0,0
35.0,95.0,126000.0,692.0,1.0,835,3,41.0,0.0,0
0.0,0.0,18100.0,308.0,2.0,156,18,51.0,107.0,0
50.0,60.0,12700.0,76.0,1.0,855,1,50.0,0.0,0
0.0,0.0,177500.0,4155.0,5.0,767,13,52.0,134.0,0
0.0,0.0,174000.0,1968.0,2.0,817,81,41.0,0.0,1
5.0,0.0,257200.0,4342.0,2.0,1101,79,52.0,655.0,1
0.0,0.0,7510.0,100.0,2.0,741,105,39.0,61.0,1
0.0,0.0,150000.0,1817.0,2.0,817,24,49.0,0.0,1
5.0,5.0,204200.0,1666.0,2.0,749,35,36.0,90.0,1
0.0,0.0,166000.0,146.0,1.0,530,116,43.0,50.0,1
50.0,110.0,182400.0,3441.0,5.0,1584,3,38.0,35.0,0
0.0,0.0,219900.0,2477.0,3.0,1551,19,45.0,5.0,0
0.0,0.0,169400.0,1405.0,2.0,981,22,51.0,0.0,1
0.0,0.0,192700.0,3238.0,5.0,968,83,63.0,1565.0,1
0.0,0.0,155000.0,2402.0,3.0,1059,11,55.0,28.0,0
5.0,20.0,197000.0,523.0,1.0,835,11,33.0,0.0,0
0.0,0.0,9000.0,9.0,1.0,621,31,53.0,42.0,1
0.0,0.0,74600.0,2456.0,5.0,835,16,37.0,111.0,0
70.0,200.0,256600.00000000003,1380.0,1.0,775,8,44.0,211.0,0
0.0,0.0,194600.0,3881.0,5.0,767,21,30.0,242.0,1
0.0,0.0,177600.0,2746.0,2.0,767,13,51.0,0.0,0
0.0,0.0,7510.0,100.0,2.0,741,61,39.0,45.0,1
0.0,0.0,161000.0,4153.0,5.0,835,47,69.0,831.0,1
0.0,0.0,151700.0,4070.0,5.0,1551,92,52.0,1885.0,1
0.0,0.0,182000.0,3221.0,3.0,1584,40,47.0,33.0,1
0.0,0.0,152500.0,2795.0,4.0,855,12,37.0,111.0,0
0.0,0.0,184000.0,1303.0,1.0,621,19,39.0,0.0,0
0.0,0.0,218000.0,4143.0,5.0,835,17,52.0,190.0,0
0.0,0.0,218000.0,2503.0,3.0,1044,44,54.0,72.0,1
18.0,30.0,210000.0,1592.0,2.0,1044,3,54.0,0.0,0
0.0,0.0,174000.0,304.0,1.0,530,11,64.0,0.0,0
18.0,0.0,202500.0,2416.0,2.0,1551,8,45.0,0.0,0
0.0,0.0,198000.0,2746.0,2.0,767,128,52.0,375.0,1
0.0,0.0,190800.0,2062.0,2.0,767,37,58.0,0.0,1
0.0,0.0,202000.0,5268.0,4.0,817,44,27.0,1753.0,1
6.0,0.0,187200.0,2978.0,2.0,968,10,32.0,4.0,0
0.0,0.0,18100.0,308.0,2.0,156,55,51.0,181.0,1
4.0,10.0,218000.0,2503.0,3.0,1044,7,54.0,0.0,0
0.0,0.0,172800.0,1934.0,2.0,1584,18,35.0,103.0,0
0.0,0.0,161600.0,4308.0,5.0,539,11,44.0,54.0,0
0.0,0.0,188200.0,2437.0,2.0,704,154,47.0,154.0,1
0.0,0.0,162700.0,2653.0,2.0,539,44,55.0,0.0,1
0.0,0.0,161100.0,3394.0,5.0,722,148,42.0,1631.0,1
0.0,0.0,152500.0,2795.0,4.0,855,17,37.0,120.0,0
0.0,0.0,154000.0,1660.0,1.0,1044,128,27.0,34.0,1
8.0,0.0,192500.0,3441.0,2.0,1551,11,46.0,77.0,0
0.0,0.0,115100.0,577.0,1.0,1584,106,30.0,0.0,1
18.0,4.0,177000.0,4019.0,5.0,817,5,34.0,276.0,0
0.0,0.0,161000.0,4153.0,5.0,835,87,31.0,2097.0,1
0.0,0.0,191200.0,1592.0,1.0,968,101,57.0,0.0,1
0.0,0.0,206300.0,2478.0,2.0,722,105,43.0,0.0,1
0.0,0.0,183000.0,5423.0,5.0,835,93,39.0,2030.0,1
0.0,0.0,180600.0,3998.0,5.0,704,15,47.0,29.0,0
0.0,0.0,135800.0,1842.0,2.0,704,46,55.0,160.0,1
0.0,0.0,202000.0,5268.0,4.0,817,53,27.0,2012.0,1
0.0,0.0,192700.0,3238.0,5.0,968,111,63.0,1741.0,1
0.0,0.0,176300.0,2526.0,5.0,1551,73,33.0,470.0,1
5.0,0.0,254100.0,3460.0,2.0,705,121,20.0,791.0,1
13.0,30.0,273400.0,2185.0,2.0,918,27,53.0,369.0,1
0.0,0.0,143200.0,4036.0,5.0,1551,22,36.0,638.0,1
50.0,25.0,202500.0,2416.0,2.0,1551,3,45.0,0.0,0
0.0,0.0,161000.0,4153.0,5.0,835,73,31.0,1479.0,1
0.0,0.0,148400.0,2669.0,2.0,225,12,24.0,118.0,0
0.0,0.0,152600.0,4033.0,5.0,968,51,74.0,1133.0,1
1.0,0.0,171200.0,1688.0,3.0,722,10,35.0,0.0,0
0.0,0.0,171000.0,2529.0,2.0,835,29,43.0,0.0,1
0.0,0.0,184300.0,2456.0,3.0,156,30,38.0,77.0,1
0.0,0.0,164600.0,2091.0,3.0,704,110,56.0,67.0,1
0.0,0.0,165600.0,3682.0,5.0,1044,15,53.0,0.0,0
50.0,50.0,7510.0,100.0,2.0,741,1,39.0,0.0,0
1.0,0.0,175100.0,518.0,1.0,968,15,37.0,0.0,0
90.0,175.0,184000.0,3107.0,3.0,662,4,29.0,67.0,0
0.0,0.0,152500.0,2795.0,4.0,855,74,37.0,1032.0,1
0.0,0.0,155200.0,3582.0,5.0,1182,82,67.0,1562.0,1
5.0,0.0,203900.0,2010.0,2.0,640,66,47.0,675.0,1
0.0,0.0,117200.0,2465.0,2.0,981,17,36.0,169.0,0
0.0,0.0,129700.0,3364.0,5.0,1551,19,40.0,510.0,0
0.0,0.0,192600.0,2109.0,2.0,1551,18,36.0,345.0,0
0.0,0.0,165400.0,3291.0,5.0,704,12,36.0,37.0,0
0.0,0.0,175700.0,3091.0,2.0,719,17,49.0,2.0,0
0.0,0.0,211000.0,4654.0,4.0,855,43,47.0,537.0,1
0.0,0.0,161100.0,3394.0,5.0,722,152,42.0,1640.0,1
0.0,0.0,7510.0,100.0,2.0,741,26,39.0,33.0,1
0.0,0.0,161600.0,4308.0,5.0,539,49,44.0,586.0,1
5.0,2.0,207300.0,1616.0,2.0,677,55,34.0,166.0,1
0.0,0.0,170000.0,522.0,1.0,530,99,49.0,0.0,1
0.0,0.0,193200.0,255.0,1.0,968,89,27.0,0.0,1
4.0,0.0,165100.0,2441.0,2.0,508,7,41.0,0.0,0
0.0,0.0,168600.0,2706.0,2.0,722,109,29.0,1417.0,1
90.0,220.0,204100.0,2017.0,2.0,860,4,43.0,33.0,0
3.0,6.0,180600.0,3998.0,5.0,704,8,47.0,13.0,0
4.0,15.0,203000.0,5852.0,5.0,835,12,42.0,86.0,0
100.0,360.0,258100.00000000003,4443.0,2.0,1042,5,43.0,84.0,0
0.0,0.0,169000.0,2707.0,5.0,789,57,38.0,67.0,1
0.0,0.0,159000.0,1296.0,2.0,1059,12,58.0,0.0,0
0.0,0.0,161000.0,4153.0,5.0,835,114,31.0,2274.0,1
10.0,20.0,254100.0,3460.0,2.0,705,25,62.0,149.0,1
1.0,2.0,169400.0,1405.0,2.0,981,10,51.0,0.0,0
10.0,20.0,211000.0,4654.0,4.0,855,5,41.0,54.0,0
0.0,0.0,179000.0,4483.0,5.0,1584,125,30.0,2065.0,1
0.0,0.0,190000.0,3359.0,2.0,968,144,39.0,938.0,1
0.0,0.0,178000.0,2729.0,3.0,508,13,33.0,4.0,0
0.0,0.0,164700.0,2470.0,5.0,981,67,43.0,651.0,1
28.0,30.0,257200.0,1362.0,1.0,747,16,53.0,287.0,0
0.0,0.0,161100.0,3394.0,5.0,722,14,42.0,9.0,0
0.0,0.0,152600.0,4033.0,5.0,968,112,37.0,1955.0,1
0.0,0.0,177600.0,3006.0,3.0,225,16,43.0,57.0,0
0.0,0.0,167300.0,2865.0,3.0,781,77,41.0,23.0,1
30.0,25.0,165100.0,2441.0,2.0,508,2,41.0,0.0,0
0.0,0.0,219000.0,2430.0,2.0,835,27,45.0,0.0,1
0.0,0.0,218000.0,2503.0,3.0,1044,16,54.0,0.0,0
0.0,0.0,159000.0,1296.0,2.0,1059,62,54.0,0.0,1
0.0,0.0,180000.0,388.0,1.0,621,30,46.0,15.0,1
0.0,0.0,165100.0,4660.0,5.0,1551,156,52.0,2403.0,1
0.0,0.0,183500.0,2453.0,2.0,855,107,57.0,0.0,1
0.0,0.0,148100.0,2733.0,5.0,1551,45,24.0,555.0,1
0.0,0.0,176900.0,3125.0,2.0,767,129,43.0,392.0,1
