points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
0.0,0.0,191000.0,5080.0,5.0,817,48,41.0,1187.0,1
0.0,0.0,166000.0,146.0,1.0,530,108,43.0,27.0,1
0.0,0.0,31900.0,96.0,1.0,789,132,60.0,322.0,1
0.0,0.0,182000.0,3221.0,3.0,1584,60,47.0,299.0,1
0.0,0.0,138800.0,3782.0,5.0,789,74,25.0,1016.0,1
0.0,0.0,190800.0,2062.0,2.0,767,123,58.0,609.0,1
0.0,0.0,202400.0,2166.0,2.0,722,11,28.0,0.0,0
150.0,320.0,202100.0,3160.0,3.0,971,2,39.0,2.0,0
0.0,0.0,11500.0,3.0,1.0,1044,59,64.0,79.0,1
0.0,0.0,202000.0,1831.0,2.0,835,75,49.0,19.0,1
4.0,15.0,162000.0,2581.0,2.0,835,12,38.0,0.0,0
0.0,0.0,170800.0,2287.0,2.0,539,27,49.0,0.0,1
0.0,0.0,194000.0,2336.0,2.0,835,125,52.0,1365.0,1
0.0,0.0,171000.0,2529.0,2.0,835,110,43.0,0.0,1
0.0,0.0,7510.0,100.0,2.0,741,108,39.0,62.0,1
0.0,0.0,191100.0,2018.0,2.0,781,77,54.0,488.0,1
0.0,0.0,194000.0,2336.0,2.0,835,100,52.0,1271.0,1
0.0,0.0,168200.0,2327.0,2.0,508,57,56.0,0.0,1
0.0,0.0,172800.0,1934.0,2.0,1584,69,35.0,823.0,1
0.0,0.0,175000.0,3667.0,4.0,835,125,57.0,1478.0,1
0.0,0.0,219000.0,2430.0,2.0,835,56,45.0,0.0,1
0.0,0.0,180600.0,3998.0,5.0,704,24,47.0,66.0,1
0.0,0.0,11500.0,3.0,1.0,1044,172,64.0,175.0,1
5.0,10.0,253600.0,3290.0,2.0,770,47,63.0,630.0,1
0.0,0.0,168000.0,3950.0,4.0,817,94,42.0,1877.0,1
0.0,0.0,129700.0,3364.0,5.0,1551,84,32.0,1546.0,1
0.0,0.0,162800.0,2799.0,3.0,719,79,32.0,774.0,1
0.0,0.0,15840.0,884.0,5.0,508,80,70.0,290.0,1
0.0,0.0,151800.0,4281.0,4.0,1584,31,50.0,1221.0,1
0.0,0.0,13400.0,188.0,1.0,1182,114,47.0,133.0,1
0.0,0.0,184000.0,1303.0,1.0,621,20,39.0,0.0,1
5.0,0.0,254100.0,3460.0,2.0,705,84,62.0,445.0,1
5.0,0.0,165000.0,1993.0,2.0,225,4,36.0,0.0,0
0.0,0.0,168200.0,2327.0,2.0,508,88,23.0,237.0,1
0.0,0.0,164600.0,2091.0,3.0,704,112,56.0,67.0,1
0.0,0.0,213000.0,1777.0,2.0,835,51,30.0,0.0,1
0.0,0.0,155200.0,3582.0,5.0,1182,34,67.0,650.0,1
0.0,0.0,133500.0,3471.0,4.0,1584,81,52.0,1239.0,1
0.0,0.0,195000.0,4040.0,4.0,835,58,68.0,883.0,1
0.0,0.0,169900.0,808.0,1.0,1584,82,28.0,0.0,1
0.0,0.0,18750.0,377.0,2.0,539,46,69.0,73.0,1
0.0,0.0,162300.0,2755.0,1.0,968,83,50.0,950.0,1
40.0,90.0,182400.0,3441.0,5.0,1584,4,38.0,36.0,0
0.0,0.0,192700.0,3238.0,5.0,968,93,63.0,1565.0,1
0.0,0.0,179300.0,1873.0,2.0,1584,55,33.0,7.0,1
0.0,0.0,168000.0,3950.0,4.0,817,101,42.0,1877.0,1
0.0,0.0,174000.0,304.0,1.0,530,87,41.0,0.0,1
0.0,0.0,164600.0,2091.0,3.0,704,144,56.0,324.0,1
0.0,0.0,126000.0,692.0,1.0,835,109,24.0,121.0,1
0.0,0.0,167300.0,2865.0,3.0,781,13,41.0,0.0,0
0.0,0.0,206300.0,2478.0,2.0,722,57,43.0,0.0,1
0.0,0.0,200700.0,1996.0,2.0,1584,48,49.0,25.0,1
0.0,0.0,162800.0,2799.0,3.0,719,104,32.0,974.0,1
0.0,0.0,176600.0,2644.0,5.0,704,14,41.0,99.0,0
0.0,0.0,166000.0,146.0,1.0,530,51,43.0,0.0,1
0.0,0.0,152500.0,2319.0,3.0,968,73,47.0,103.0,1
0.0,0.0,152500.0,2795.0,4.0,855,64,37.0,1032.0,1
0.0,0.0,188300.0,1316.0,3.0,1551,23,59.0,1.0,1
0.0,0.0,190100.0,2610.0,3.0,767,90,30.0,1639.0,1
0.0,0.0,13200.0,21.0,1.0,1551,89,39.0,67.0,1
0.0,0.0,202200.0,1149.0,1.0,1551,120,42.0,0.0,1
0.0,0.0,25600.0,131.0,1.0,767,22,35.0,105.0,1
0.0,0.0,17400.0,317.0,2.0,817,39,24.0,144.0,1
0.0,0.0,117200.0,2465.0,2.0,981,49,36.0,662.0,1
0.0,0.0,188300.0,1316.0,3.0,1551,55,59.0,76.0,1
0.0,0.0,195000.0,1390.0,3.0,817,137,27.0,248.0,1
0.0,0.0,179000.0,4483.0,5.0,1584,101,30.0,1921.0,1
5.0,0.0,201600.0,2508.0,3.0,866,65,51.0,182.0,1
0.0,0.0,191800.0,2473.0,4.0,789,91,36.0,0.0,1
0.0,0.0,188800.0,3408.0,4.0,1182,96,36.0,1462.0,1
11.0,20.0,221400.0,4124.0,2.0,864,24,38.0,35.0,1
0.0,0.0,172800.0,1934.0,2.0,1584,145,35.0,1005.0,1
0.0,0.0,153000.0,1378.0,5.0,530,79,52.0,608.0,1
0.0,0.0,193500.0,2667.0,2.0,1584,20,37.0,0.0,1
0.0,0.0,40700.0,434.0,3.0,1551,38,50.0,233.0,1
5.0,0.0,293000.0,2096.0,2.0,938,158,39.0,1231.0,1
