points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
5.0,0.0,227000.0,2936.0,2.0,1278,138,15.0,957.0,1
0.0,3.0,202000.0,2093.0,2.0,542,51,50.0,460.0,1
0.0,0.0,223000.0,3353.0,3.0,929,122,26.0,127.0,1
0.0,0.0,106000.0,2336.0,4.0,708,79,38.0,532.0,1
0.0,0.0,200000.0,2418.0,2.0,933,128,44.0,490.0,1
0.0,0.0,144000.0,2189.0,3.0,958,95,27.0,160.0,1
0.0,0.0,177700.0,2317.0,5.0,1128,190,39.0,740.0,1
0.0,0.0,160000.0,2229.0,2.0,1040,167,6.0,299.0,1
1.0,-0.0,206000.0,1735.0,1.0,1342,15,27.0,0.0,0
0.0,0.0,190000.0,3721.0,4.0,881,145,36.0,2157.0,1
22.0,30.0,206000.0,3596.0,3.0,341,10,23.0,11.0,0
0.0,-0.0,227000.0,6000.0,5.0,1941,88,16.0,1414.0,1
0.0,0.0,100000.0,1250.0,2.0,855,76,61.0,0.0,1
0.0,-0.0,208000.0,1507.0,1.0,1520,57,28.0,123.0,1
18.0,10.0,141000.0,4528.0,5.0,1182,3,70.0,64.0,0
0.0,0.0,122200.0,1708.0,2.0,811,75,59.0,155.0,1
0.0,-0.0,200800.0,3319.0,2.0,1101,118,17.0,402.0,1
0.0,0.0,207000.0,1942.0,1.0,1241,20,3.0,14.0,1
0.0,0.0,162300.0,1733.0,2.0,802,43,33.0,0.0,1
5.0,1.0,298000.0,2835.0,2.0,1294,107,44.0,372.0,1
0.0,0.0,168000.0,3073.0,4.0,1690,40,29.0,728.0,1
5.0,0.0,249000.0,3352.0,2.0,917,62,7.0,685.0,1
0.0,-0.0,103000.0,2777.0,4.0,895,75,-1.0,1164.0,1
5.0,3.0,248000.0,4015.0,3.0,1075,60,30.0,180.0,1
0.0,0.0,190700.0,2761.0,1.0,1175,87,62.0,45.0,1
0.0,0.0,162000.0,3905.0,5.0,933,48,45.0,1269.0,1
0.0,0.0,198000.0,5807.0,5.0,886,121,26.0,2084.0,1
0.0,-0.0,176300.0,1792.0,1.0,995,64,32.0,0.0,1
15.0,3.0,273000.0,3404.0,2.0,1110,74,24.0,157.0,1
0.0,0.0,169000.0,2057.0,2.0,772,94,52.0,0.0,1
0.0,0.0,3100.0,196.0,1.0,714,41,39.0,10.0,1
0.0,0.0,182900.0,1534.0,2.0,1646,99,33.0,81.0,1
5.0,8.0,251000.0,4089.0,2.0,1084,43,13.0,362.0,1
0.0,0.0,43000.0,875.0,2.0,800,108,29.0,376.0,1
0.0,-0.0,6900.0,112.0,1.0,621,107,27.0,59.0,1
0.0,-0.0,202000.0,2500.0,2.0,1731,131,27.0,356.0,1
0.0,0.0,213400.0,3716.0,2.0,821,159,34.0,2034.0,1
0.0,0.0,199000.0,1847.0,1.0,1241,80,-5.0,64.0,1
0.0,-0.0,38000.0,1415.0,5.0,1941,149,-8.0,643.0,1
0.0,-0.0,93500.0,1489.0,3.0,1941,40,29.0,46.0,1
0.0,-0.0,221000.0,5174.0,5.0,1241,93,4.0,1824.0,1
0.0,-0.0,179500.0,5161.0,5.0,1489,70,20.0,1592.0,1
0.0,0.0,166700.0,1049.0,1.0,1023,60,44.0,0.0,1
0.0,0.0,169000.0,2070.0,1.0,1165,90,12.0,0.0,1
1.0,0.0,223000.0,2350.0,3.0,951,10,-12.0,0.0,0
0.0,0.0,157000.0,3574.0,5.0,1036,143,45.0,1451.0,1
0.0,0.0,157000.0,780.0,1.0,892,89,58.0,11.0,1
0.0,0.0,185700.0,4447.0,5.0,1175,23,39.0,511.0,1
0.0,-0.0,211000.0,1938.0,2.0,1612,37,9.0,517.0,1
0.0,-0.0,57000.0,543.0,1.0,1255,107,17.0,552.0,1
0.0,-0.0,117500.0,1996.0,2.0,1362,94,22.0,229.0,1
0.0,0.0,200800.0,1813.0,2.0,661,90,65.0,561.0,1
2.0,0.0,181000.0,3227.0,5.0,762,9,29.0,8.0,0
0.0,0.0,194000.0,3285.0,4.0,687,162,21.0,1282.0,1
0.0,0.0,6700.0,61.0,1.0,1225,75,57.0,32.0,1
0.0,0.0,163700.0,2677.0,3.0,1128,161,26.0,979.0,1
0.0,-0.0,212000.0,3130.0,2.0,1812,125,-1.0,176.0,1
0.0,0.0,170000.0,2060.0,2.0,883,156,5.0,151.0,1
0.0,0.0,192000.0,748.0,1.0,1225,149,41.0,45.0,1
0.0,1.0,133000.0,2009.0,2.0,1217,47,50.0,21.0,1
0.0,-0.0,164000.0,3248.0,2.0,1555,153,8.0,433.0,1
0.0,0.0,161000.0,1933.0,2.0,1713,143,51.0,359.0,1
0.0,0.0,135000.0,1224.0,3.0,936,35,37.0,2.0,1
15.0,13.0,269890.0,4248.0,3.0,1485,31,-13.0,96.0,1
0.0,-0.0,227000.0,6000.0,5.0,1941,134,16.0,1994.0,1
0.0,0.0,195000.0,881.0,1.0,1158,164,28.0,1267.0,1
0.0,-0.0,55000.0,1380.0,2.0,1994,123,1.0,633.0,1
0.0,0.0,244000.0,1637.0,2.0,933,64,33.0,1287.0,1
0.0,-0.0,8500.0,315.0,2.0,1020,19,19.0,33.0,0
0.0,0.0,195000.0,1846.0,2.0,1034,30,29.0,3.0,1
10.0,1.0,187000.0,2223.0,1.0,1731,10,24.0,0.0,0
0.0,0.0,184600.0,2589.0,3.0,852,98,40.0,199.0,1
0.0,-0.0,217500.0,1443.0,1.0,1994,161,16.0,0.0,1
10.0,16.0,265200.0,3372.0,2.0,819,30,-6.0,710.0,1
0.0,0.0,151000.0,3043.0,3.0,928,16,27.0,26.0,0
17.0,25.0,253100.0,3505.0,2.0,1004,18,34.0,74.0,0
5.0,8.0,298000.0,2829.0,2.0,1122,45,19.0,14.0,1
0.0,0.0,202900.0,2970.0,5.0,944,141,30.0,767.0,1
0.0,0.0,196000.0,2314.0,5.0,838,110,31.0,1566.0,1
0.0,0.0,20000.0,637.0,2.0,838,65,25.0,221.0,1
0.0,0.0,224000.0,949.0,2.0,866,77,23.0,24.0,1
0.0,0.0,163700.0,3015.0,4.0,918,114,32.0,162.0,1
0.0,0.0,185000.0,1192.0,2.0,844,79,41.0,0.0,1
0.0,0.0,158500.0,1911.0,2.0,1849,112,-4.0,22.0,1
0.0,0.0,5600.0,266.0,1.0,644,63,47.0,27.0,1
0.0,-0.0,65000.0,880.0,2.0,2047,114,24.0,701.0,1
12.0,12.0,184000.0,3072.0,3.0,827,23,29.0,392.0,1
15.0,2.0,239000.0,2405.0,2.0,923,6,44.0,3.0,0
34.0,35.0,254100.0,4565.0,2.0,1347,18,20.0,0.0,0
0.0,0.0,181000.0,3227.0,5.0,762,100,24.0,1256.0,1
0.0,-0.0,130200.0,1330.0,2.0,1084,81,39.0,632.0,1
0.0,-0.0,173000.0,748.0,1.0,1165,117,7.0,0.0,1
0.0,0.0,226500.0,2373.0,3.0,1713,92,26.0,65.0,1
0.0,0.0,201000.0,2708.0,2.0,1685,115,51.0,236.0,1
0.0,-0.0,218500.0,2632.0,1.0,1437,152,6.0,745.0,1
0.0,0.0,205000.0,4776.0,4.0,866,51,4.0,872.0,1
32.0,2.0,210500.0,1532.0,1.0,1933,5,-3.0,0.0,0
0.0,0.0,13800.0,28.0,1.0,1812,137,41.0,91.0,1
0.0,0.0,130000.0,1680.0,2.0,1034,81,10.0,0.0,1
0.0,0.0,227500.0,2649.0,2.0,989,74,44.0,25.0,1
5.0,1.0,256500.0,3300.0,2.0,1251,142,49.0,691.0,1
4.0,1.0,209500.0,4056.0,4.0,988,12,4.0,11.0,0
0.0,-0.0,50000.0,69.0,1.0,997,171,26.0,543.0,1
0.0,0.0,205500.0,2675.0,2.0,1690,180,61.0,893.0,1
0.0,0.0,203500.0,1278.0,1.0,1791,100,61.0,0.0,1
0.0,-0.0,215000.0,452.0,1.0,920,189,13.0,172.0,1
0.0,-0.0,198000.0,1501.0,1.0,1165,124,23.0,291.0,1
0.0,0.0,212000.0,230.0,1.0,929,83,32.0,0.0,1
0.0,-0.0,29500.0,582.0,2.0,900,50,13.0,184.0,1
5.0,2.0,274000.0,2729.0,2.0,854,56,12.0,505.0,1
5.0,0.0,294000.0,3138.0,2.0,740,99,-7.0,464.0,1
0.0,0.0,164000.0,2579.0,4.0,935,61,25.0,276.0,1
0.0,0.0,184500.0,2950.0,2.0,727,144,34.0,442.0,1
0.0,0.0,150800.0,3557.0,4.0,1646,72,51.0,1721.0,1
0.0,-0.0,157000.0,1332.0,3.0,1177,126,38.0,31.0,1
12.0,1.0,161000.0,1324.0,2.0,1365,7,1.0,0.0,0
4.0,1.0,246000.0,2500.0,3.0,1492,13,-14.0,29.0,0
0.0,0.0,10100.0,11.0,1.0,1108,55,39.0,55.0,1
0.0,-0.0,136500.0,1349.0,1.0,960,111,28.0,47.0,1
0.0,1.0,257000.0,1880.0,2.0,866,53,17.0,0.0,1
3.0,0.0,211000.0,1624.0,2.0,792,13,12.0,0.0,0
0.0,-0.0,7000.0,112.0,1.0,1492,117,-1.0,59.0,1
0.0,0.0,246000.0,2402.0,1.0,1933,131,12.0,12.0,1
0.0,0.0,186000.0,3573.0,5.0,800,65,32.0,635.0,1
0.0,-0.0,136500.0,1349.0,1.0,960,104,28.0,41.0,1
0.0,0.0,178000.0,2710.0,4.0,844,54,36.0,272.0,1
0.0,0.0,17100.0,907.0,5.0,816,160,9.0,442.0,1
0.0,0.0,155500.0,475.0,1.0,1612,160,28.0,1284.0,1
0.0,0.0,157000.0,2384.0,3.0,1175,119,21.0,1249.0,1
50.0,60.0,187600.0,3540.0,3.0,1044,1,59.0,0.0,0
0.0,0.0,189000.0,3424.0,5.0,878,156,29.0,1380.0,1
0.0,0.0,146600.0,1520.0,2.0,1115,60,62.0,50.0,1
6.0,1.0,168800.0,743.0,1.0,935,10,18.0,0.0,0
0.0,-0.0,150000.0,2350.0,3.0,1056,170,9.0,600.0,1
0.0,0.0,155000.0,2665.0,2.0,886,60,38.0,214.0,1
0.0,0.0,172500.0,1912.0,1.0,1933,51,12.0,96.0,1
0.0,0.0,179000.0,3129.0,3.0,832,15,17.0,31.0,0
0.0,0.0,194000.0,2588.0,2.0,644,81,16.0,4.0,1
0.0,0.0,197000.0,2432.0,4.0,1758,122,48.0,579.0,1
0.0,-0.0,136500.0,3628.0,5.0,981,82,29.0,1408.0,1
0.0,0.0,225000.0,2650.0,4.0,866,99,8.0,137.0,1
0.0,0.0,199500.0,2593.0,2.0,899,17,23.0,104.0,0
0.0,0.0,204000.0,3224.0,3.0,602,46,32.0,553.0,1
0.0,0.0,165200.0,1771.0,3.0,798,116,42.0,895.0,1
0.0,-0.0,149000.0,3001.0,4.0,1342,20,38.0,444.0,1
0.0,0.0,210000.0,1950.0,3.0,1269,162,50.0,212.0,1
50.0,51.0,194500.0,3518.0,4.0,831,1,24.0,0.0,0
0.0,0.0,186500.0,3879.0,5.0,1128,122,25.0,1336.0,1
26.0,0.0,184000.0,4597.0,4.0,1758,6,41.0,13.0,0
0.0,-0.0,162000.0,862.0,1.0,988,34,10.0,0.0,1
0.0,0.0,158500.0,1911.0,2.0,1849,151,-4.0,50.0,1
0.0,0.0,148000.0,1441.0,1.0,881,158,44.0,322.0,1
15.0,17.0,244700.0,3248.0,2.0,491,25,-8.0,315.0,1
0.0,0.0,15700.0,3.0,1.0,765,92,32.0,157.0,1
0.0,0.0,179000.0,3515.0,5.0,892,81,57.0,1312.0,1
5.0,3.0,258000.0,1284.0,1.0,836,62,22.0,614.0,1
18.0,8.0,160200.0,3344.0,4.0,614,3,19.0,0.0,0
0.0,0.0,145000.0,420.0,1.0,751,30,73.0,0.0,1
0.0,0.0,200000.0,841.0,1.0,861,57,35.0,18.0,1
0.0,0.0,193500.0,3263.0,4.0,1158,82,44.0,1088.0,1
0.0,0.0,204000.0,3815.0,2.0,765,45,26.0,1266.0,1
0.0,0.0,174400.0,1308.0,1.0,1175,172,40.0,57.0,1
8.0,1.0,167000.0,872.0,1.0,988,9,25.0,0.0,0
0.0,0.0,182000.0,1197.0,2.0,765,73,61.0,49.0,1
0.0,0.0,197500.0,3860.0,4.0,1023,64,69.0,1348.0,1
0.0,0.0,177000.0,1549.0,3.0,621,44,40.0,0.0,1
0.0,-0.0,195500.0,3280.0,5.0,1520,136,11.0,1066.0,1
0.0,0.0,162000.0,862.0,1.0,988,75,10.0,0.0,1
0.0,-0.0,158000.0,1567.0,3.0,1941,125,11.0,8.0,1
1.0,-0.0,33400.0,990.0,3.0,572,10,31.0,182.0,0
0.0,-0.0,160500.0,2915.0,4.0,1557,120,13.0,1128.0,1
0.0,-0.0,176400.0,1240.0,1.0,995,42,43.0,243.0,1
0.0,0.0,185000.0,3080.0,5.0,1175,49,26.0,357.0,1
0.0,-0.0,216000.0,1756.0,1.0,1034,94,23.0,0.0,1
0.0,0.0,144900.0,4628.0,5.0,1646,25,35.0,675.0,1
0.0,0.0,179000.0,3660.0,4.0,844,87,22.0,429.0,1
50.0,60.0,171000.0,1940.0,2.0,670,1,48.0,0.0,0
0.0,0.0,232300.0,1119.0,1.0,960,176,19.0,0.0,1
1.0,-0.0,155900.0,2552.0,3.0,972,10,38.0,302.0,0
0.0,0.0,184800.0,1878.0,3.0,1128,136,43.0,340.0,1
0.0,-0.0,223000.0,2662.0,2.0,960,11,11.0,0.0,0
0.0,0.0,223000.0,3455.0,4.0,997,69,21.0,464.0,1
0.0,0.0,172500.0,3434.0,4.0,1029,85,39.0,976.0,1
0.0,-0.0,196000.0,1609.0,2.0,1034,135,25.0,0.0,1
0.0,0.0,148900.0,964.0,1.0,1123,41,39.0,9.0,1
0.0,0.0,162000.0,1861.0,2.0,1056,119,49.0,20.0,1
0.0,0.0,194000.0,2588.0,2.0,644,25,33.0,4.0,1
0.0,-0.0,35000.0,747.0,2.0,523,51,11.0,307.0,1
0.0,0.0,257000.0,1997.0,3.0,892,113,49.0,666.0,1
0.0,-0.0,144000.0,851.0,1.0,1535,49,32.0,20.0,1
0.0,0.0,188800.0,3870.0,4.0,1123,91,42.0,543.0,1
5.0,1.0,256000.0,2419.0,2.0,809,83,49.0,799.0,1
0.0,0.0,167500.0,4158.0,5.0,1117,58,28.0,493.0,1
0.0,0.0,207500.0,1509.0,1.0,1703,162,34.0,20.0,1
0.0,0.0,161500.0,1331.0,1.0,1437,150,14.0,9.0,1
0.0,0.0,4050.0,82.0,1.0,560,103,31.0,37.0,1
0.0,0.0,168300.0,2142.0,2.0,1101,36,49.0,0.0,1
0.0,-0.0,218500.0,15.0,1.0,1994,81,11.0,238.0,1
0.0,0.0,229000.0,4056.0,3.0,765,60,37.0,834.0,1
0.0,-1.0,147000.0,2845.0,3.0,494,32,11.0,208.0,1
0.0,0.0,147000.0,1104.0,2.0,1206,188,55.0,434.0,1
0.0,0.0,235000.0,5262.0,5.0,1206,140,29.0,1854.0,1
0.0,0.0,166000.0,1298.0,1.0,886,118,36.0,128.0,1
0.0,0.0,159000.0,1207.0,3.0,891,122,33.0,0.0,1
0.0,-0.0,15000.0,1101.0,5.0,1269,84,2.0,380.0,1
0.0,0.0,160500.0,2540.0,4.0,811,33,48.0,3.0,1
0.0,0.0,222800.0,3676.0,4.0,972,77,25.0,708.0,1
0.0,0.0,175000.0,1620.0,1.0,1128,152,51.0,60.0,1
0.0,0.0,170000.0,2060.0,2.0,883,158,5.0,485.0,1
0.0,0.0,164200.0,1765.0,1.0,1128,106,36.0,59.0,1
0.0,0.0,180000.0,2044.0,2.0,844,168,14.0,42.0,1
0.0,0.0,150000.0,1485.0,2.0,792,76,19.0,1.0,1
0.0,0.0,5400.0,58.0,1.0,958,54,32.0,23.0,1
0.0,0.0,33000.0,283.0,1.0,1690,34,46.0,163.0,1
22.0,0.0,22500.0,160.0,1.0,1791,7,48.0,28.0,0
8.0,0.0,7100.0,87.0,2.0,1023,9,35.0,14.0,0
0.0,0.0,219500.0,2000.0,2.0,1688,166,28.0,1312.0,1
50.0,48.0,272200.0,3923.0,2.0,1630,14,27.0,34.0,0
0.0,0.0,32000.0,501.0,1.0,1036,32,29.0,139.0,1
5.0,0.0,228700.0,4130.0,2.0,790,63,43.0,517.0,1
0.0,0.0,167500.0,4158.0,5.0,1117,134,28.0,991.0,1
0.0,0.0,192500.0,1464.0,1.0,1713,160,24.0,300.0,1
0.0,-0.0,159000.0,2995.0,4.0,1165,44,4.0,500.0,1
0.0,0.0,178400.0,767.0,2.0,791,92,11.0,0.0,1
0.0,0.0,162000.0,4275.0,5.0,734,51,35.0,486.0,1
0.0,0.0,205000.0,2242.0,2.0,896,150,50.0,711.0,1
0.0,-0.0,42500.0,215.0,1.0,1101,36,38.0,146.0,1
0.0,0.0,162000.0,1861.0,2.0,1056,159,49.0,20.0,1
0.0,-0.0,154000.0,1171.0,1.0,1872,39,-4.0,482.0,1
0.0,-0.0,192000.0,4000.0,4.0,1933,30,18.0,417.0,1
0.0,0.0,194500.0,1158.0,1.0,1255,21,22.0,0.0,1
0.0,-0.0,169000.0,2646.0,4.0,1812,29,-4.0,157.0,1
0.0,0.0,17000.0,676.0,5.0,1758,100,54.0,240.0,1
0.0,-0.0,205500.0,1351.0,1.0,1812,92,29.0,0.0,1
0.0,0.0,6400.0,46.0,3.0,680,72,56.0,33.0,1
15.0,2.0,266000.0,1925.0,1.0,1319,89,50.0,19.0,1
0.0,0.0,204500.0,5144.0,4.0,1685,140,37.0,2097.0,1
0.0,-0.0,198000.0,2500.0,2.0,1871,127,15.0,1233.0,1
25.0,12.0,39800.0,505.0,2.0,881,4,18.0,100.0,0
0.0,0.0,178000.0,1407.0,1.0,1791,100,38.0,0.0,1
0.0,0.0,196000.0,5575.0,5.0,821,77,51.0,1620.0,1
0.0,-0.0,190000.0,732.0,1.0,1177,134,7.0,731.0,1
0.0,0.0,172500.0,1912.0,1.0,1933,163,12.0,96.0,1
0.0,-0.0,192000.0,1535.0,1.0,1557,148,32.0,24.0,1
0.0,0.0,39000.0,116.0,1.0,1309,97,23.0,402.0,1
0.0,-0.0,33400.0,352.0,1.0,1381,82,11.0,336.0,1
5.0,0.0,222000.0,3908.0,2.0,930,11,38.0,16.0,0
