points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
5.0,1.0,239000.0,2652.0,5.0,734,11,35.0,44.0,0
18.0,4.0,149500.0,1254.0,1.0,1084,5,8.0,0.0,0
0.0,0.0,164500.0,3368.0,4.0,775,63,10.0,1026.0,1
8.0,1.0,252500.0,6000.0,5.0,1994,11,30.0,225.0,0
0.0,0.0,178000.0,1961.0,2.0,882,21,36.0,0.0,1
0.0,-0.0,4000.0,309.0,2.0,442,51,39.0,23.0,1
0.0,0.0,176000.0,2477.0,2.0,1217,79,13.0,0.0,1
0.0,0.0,179500.0,4059.0,5.0,1791,31,46.0,255.0,1
0.0,0.0,164000.0,1169.0,1.0,1040,16,6.0,0.0,0
0.0,0.0,176000.0,1946.0,2.0,1133,103,47.0,0.0,1
0.0,0.0,207000.0,1070.0,1.0,1177,50,11.0,0.0,1
0.0,0.0,183000.0,1985.0,3.0,1758,192,60.0,495.0,1
12.0,2.0,203000.0,2835.0,3.0,1058,7,21.0,31.0,0
0.0,0.0,173000.0,1720.0,2.0,844,184,31.0,484.0,1
0.0,0.0,129000.0,1918.0,2.0,910,130,58.0,374.0,1
0.0,0.0,190500.0,2092.0,2.0,1612,196,46.0,532.0,1
0.0,0.0,188000.0,1071.0,2.0,1758,99,41.0,0.0,1
0.0,0.0,199000.0,2736.0,5.0,1703,40,50.0,173.0,1
0.0,0.0,174300.0,2223.0,2.0,1161,44,13.0,117.0,1
0.0,-0.0,212500.0,2754.0,1.0,960,150,21.0,190.0,1
0.0,0.0,186500.0,3216.0,3.0,1117,139,54.0,1016.0,1
0.0,-0.0,179000.0,5339.0,5.0,1804,127,30.0,1973.0,1
0.0,-0.0,192000.0,4500.0,3.0,2047,64,28.0,311.0,1
0.0,-0.0,6200.0,171.0,1.0,997,170,26.0,76.0,1
0.0,0.0,166100.0,3715.0,4.0,927,47,73.0,433.0,1
0.0,0.0,183000.0,2459.0,2.0,1058,154,45.0,399.0,1
0.0,0.0,169000.0,4075.0,5.0,886,172,22.0,2088.0,1
0.0,0.0,7450.0,291.0,5.0,956,48,24.0,51.0,1
0.0,0.0,232000.0,2222.0,2.0,792,40,26.0,0.0,1
0.0,0.0,204000.0,1991.0,1.0,1872,145,-10.0,0.0,1
0.0,0.0,209000.0,3410.0,3.0,1036,82,26.0,667.0,1
0.0,0.0,205000.0,2639.0,3.0,1108,44,27.0,829.0,1
0.0,0.0,194100.0,2463.0,2.0,817,42,34.0,110.0,1
0.0,0.0,170000.0,2511.0,3.0,842,85,47.0,110.0,1
0.0,0.0,223000.0,3353.0,3.0,929,84,26.0,47.0,1
0.0,0.0,203000.0,1490.0,2.0,930,117,33.0,0.0,1
0.0,-0.0,153000.0,2987.0,5.0,1026,71,31.0,890.0,1
15.0,0.0,15300.0,288.0,2.0,878,6,27.0,23.0,0
0.0,0.0,217500.0,3031.0,2.0,1699,167,37.0,581.0,1
0.0,0.0,148500.0,1311.0,1.0,1158,156,66.0,1123.0,1
0.0,0.0,192000.0,3633.0,4.0,844,131,55.0,1232.0,1
0.0,0.0,227500.0,2649.0,2.0,989,87,43.0,25.0,1
0.0,-0.0,175000.0,1337.0,1.0,1220,103,63.0,21.0,1
0.0,0.0,154200.0,1197.0,1.0,971,43,11.0,59.0,1
0.0,0.0,222000.0,2716.0,2.0,1133,170,30.0,1197.0,1
0.0,-0.0,200200.0,1762.0,2.0,590,65,19.0,619.0,1
10.0,1.0,162200.0,3498.0,3.0,970,5,46.0,0.0,0
0.0,0.0,172000.0,2575.0,3.0,842,25,47.0,0.0,1
0.0,0.0,170800.0,4173.0,5.0,659,16,51.0,71.0,0
