points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
0.0,-0.0,192500.0,1808.0,1.0,1555,94,24.0,852.0,1
0.0,-0.0,170000.0,1731.0,2.0,1959,145,14.0,400.0,1
0.0,0.0,145000.0,420.0,1.0,751,113,43.0,72.0,1
0.0,0.0,128000.0,127.0,2.0,792,137,7.0,20.0,1
0.0,0.0,199500.0,3104.0,3.0,766,29,39.0,43.0,1
0.0,0.0,181500.0,4696.0,4.0,1791,39,21.0,1504.0,1
0.0,0.0,148500.0,4669.0,5.0,1243,13,40.0,181.0,0
0.0,0.0,140000.0,3369.0,5.0,1182,75,23.0,537.0,1
10.0,0.0,191300.0,4572.0,4.0,1646,10,24.0,82.0,0
1.0,0.0,169000.0,2070.0,1.0,1165,15,30.0,0.0,0
0.0,0.0,119000.0,2447.0,4.0,920,37,40.0,226.0,1
1.0,-0.0,240500.0,5492.0,5.0,1241,15,-2.0,372.0,0
0.0,-0.0,200000.0,3572.0,2.0,1871,79,8.0,389.0,1
0.0,0.0,159700.0,2657.0,2.0,692,87,35.0,676.0,1
0.0,-0.0,232500.0,3300.0,1.0,1496,128,22.0,907.0,1
0.0,0.0,168000.0,2890.0,3.0,1182,115,31.0,757.0,1
0.0,0.0,189000.0,1866.0,2.0,1057,122,21.0,0.0,1
0.0,-0.0,6100.0,72.0,1.0,1812,30,18.0,22.0,1
50.0,34.0,37800.0,522.0,2.0,637,1,13.0,0.0,0
0.0,0.0,203500.0,1408.0,1.0,988,78,16.0,0.0,1
0.0,1.0,261300.0,2212.0,1.0,1994,19,12.0,204.0,0
0.0,-0.0,42500.0,304.0,2.0,734,17,4.0,163.0,0
2.0,0.0,195000.0,2046.0,1.0,1269,14,-11.0,1.0,0
0.0,0.0,186400.0,1082.0,1.0,852,40,19.0,10.0,1
0.0,-0.0,173500.0,2998.0,3.0,989,90,14.0,995.0,1
0.0,0.0,196500.0,2010.0,1.0,2047,18,-6.0,65.0,0
0.0,0.0,129700.0,3561.0,5.0,1646,125,43.0,1677.0,1
0.0,6.0,198000.0,2378.0,2.0,578,41,17.0,426.0,1
0.0,0.0,177800.0,3610.0,5.0,660,81,35.0,1358.0,1
0.0,-0.0,195000.0,3500.0,5.0,1470,160,14.0,2135.0,1
0.0,0.0,176000.0,745.0,1.0,975,98,37.0,0.0,1
0.0,0.0,168700.0,1974.0,2.0,560,102,39.0,882.0,1
80.0,47.0,197000.0,3500.0,3.0,925,1,11.0,0.0,0
0.0,0.0,204000.0,3224.0,3.0,602,77,18.0,553.0,1
10.0,16.0,227000.0,2903.0,2.0,952,25,21.0,0.0,1
18.0,18.0,202000.0,2500.0,3.0,828,5,8.0,0.0,0
0.0,-0.0,125000.0,2851.0,5.0,975,148,29.0,1013.0,1
0.0,0.0,139000.0,2480.0,3.0,1020,96,26.0,101.0,1
0.0,0.0,172000.0,2575.0,3.0,842,138,47.0,1061.0,1
0.0,0.0,171000.0,2544.0,2.0,1024,147,21.0,83.0,1
15.0,0.0,206000.0,671.0,1.0,886,6,33.0,0.0,0
0.0,-0.0,176000.0,936.0,1.0,1255,140,11.0,916.0,1
0.0,-0.0,196000.0,2560.0,3.0,1136,89,23.0,175.0,1
0.0,0.0,4200.0,248.0,1.0,816,129,19.0,30.0,1
0.0,-0.0,123000.0,3000.0,5.0,1492,48,-7.0,446.0,1
0.0,0.0,15700.0,3.0,1.0,765,132,19.0,223.0,1
60.0,131.0,251800.0,3500.0,2.0,1149,7,26.0,22.0,0
30.0,17.0,158000.0,3258.0,4.0,673,2,18.0,3.0,0
80.0,41.0,170000.0,1059.0,3.0,866,1,19.0,0.0,0
0.0,-0.0,204500.0,2306.0,1.0,1555,34,31.0,10.0,1
0.0,0.0,157900.0,3058.0,4.0,678,118,18.0,1236.0,1
0.0,0.0,12000.0,716.0,5.0,832,32,22.0,169.0,1
0.0,0.0,171800.0,1221.0,1.0,678,77,18.0,0.0,1
0.0,0.0,151000.0,3169.0,5.0,896,80,29.0,897.0,1
0.0,0.0,214000.0,1765.0,2.0,734,108,24.0,10.0,1
0.0,-0.0,7600.0,6.0,1.0,920,46,27.0,30.0,1
0.0,0.0,155700.0,3340.0,5.0,1128,114,30.0,1752.0,1
0.0,1.0,259000.0,1854.0,1.0,1849,51,34.0,96.0,1
0.0,0.0,33800.0,641.0,1.0,1023,108,47.0,377.0,1
0.0,-0.0,29500.0,338.0,1.0,1520,101,33.0,208.0,1
0.0,0.0,151100.0,3525.0,5.0,857,83,45.0,1366.0,1
0.0,-0.0,6100.0,177.0,1.0,1555,135,18.0,41.0,1
0.0,-0.0,243000.0,3614.0,4.0,1057,114,17.0,1607.0,1
0.0,0.0,162000.0,1861.0,2.0,1056,154,49.0,20.0,1
12.0,1.0,192000.0,2119.0,3.0,1365,7,22.0,6.0,0
0.0,0.0,182500.0,1285.0,1.0,1959,85,7.0,0.0,1
0.0,0.0,178000.0,3755.0,5.0,1128,22,44.0,225.0,1
0.0,0.0,160000.0,2911.0,3.0,831,67,19.0,903.0,1
25.0,2.0,177700.0,2317.0,5.0,1128,4,39.0,11.0,0
0.0,0.0,189500.0,2634.0,3.0,972,26,38.0,11.0,1
0.0,-0.0,45500.0,1097.0,1.0,1959,143,0.0,555.0,1
0.0,-0.0,7900.0,33.0,1.0,1612,177,23.0,80.0,1
9.0,15.0,227000.0,2980.0,2.0,970,26,16.0,114.0,1
0.0,-0.0,221500.0,2354.0,1.0,1470,148,10.0,143.0,1
0.0,-0.0,110800.0,748.0,1.0,668,60,29.0,0.0,1
0.0,-0.0,52000.0,616.0,1.0,1489,77,19.0,305.0,1
3.0,0.0,18500.0,198.0,1.0,772,8,49.0,38.0,0
0.0,0.0,183000.0,1985.0,3.0,1758,146,60.0,411.0,1
0.0,0.0,191400.0,2356.0,3.0,762,86,30.0,66.0,1
0.0,0.0,162600.0,4951.0,5.0,1023,84,54.0,1888.0,1
0.0,-0.0,168800.0,4189.0,5.0,1123,53,28.0,541.0,1
0.0,0.0,160000.0,3757.0,5.0,819,95,-1.0,1334.0,1
0.0,0.0,191000.0,3284.0,4.0,1703,86,28.0,1561.0,1
0.0,-0.0,13300.0,146.0,1.0,981,175,27.0,169.0,1
16.0,23.0,235000.0,3582.0,3.0,474,13,-16.0,240.0,0
0.0,-0.0,200400.0,2692.0,2.0,1342,16,29.0,759.0,0
5.0,-0.0,199000.0,2645.0,3.0,977,144,34.0,607.0,1
0.0,0.0,228500.0,2775.0,2.0,1690,112,40.0,0.0,1
0.0,0.0,180000.0,1915.0,2.0,852,61,49.0,0.0,1
0.0,0.0,184800.0,2988.0,4.0,824,146,24.0,938.0,1
0.0,0.0,171000.0,2227.0,5.0,997,23,51.0,154.0,1
5.0,0.0,201000.0,2732.0,3.0,1109,126,13.0,421.0,1
0.0,0.0,215800.0,4434.0,5.0,917,70,44.0,1210.0,1
0.0,-0.0,6800.0,128.0,1.0,1470,21,11.0,35.0,1
0.0,-0.0,164000.0,1098.0,1.0,1040,122,23.0,19.0,1
45.0,82.0,226000.0,3440.0,3.0,434,5,9.0,117.0,0
0.0,-0.0,146400.0,2160.0,2.0,995,176,20.0,0.0,1
0.0,0.0,172500.0,4789.0,5.0,1690,119,40.0,1803.0,1
5.0,10.0,238000.0,3258.0,2.0,389,30,4.0,1001.0,1
0.0,0.0,146400.0,2160.0,2.0,995,113,56.0,0.0,1
0.0,0.0,217200.0,2712.0,2.0,616,33,34.0,11.0,1
0.0,-0.0,175000.0,2989.0,4.0,883,67,32.0,900.0,1
0.0,-0.0,131000.0,4000.0,5.0,1362,63,-6.0,1087.0,1
22.0,27.0,242000.0,3646.0,2.0,281,15,15.0,560.0,0
0.0,-0.0,200700.0,3825.0,5.0,376,84,27.0,1404.0,1
0.0,0.0,187000.0,640.0,1.0,936,59,52.0,0.0,1
4.0,0.0,205000.0,3855.0,3.0,886,12,37.0,11.0,0
5.0,0.0,201500.0,2848.0,3.0,1094,97,14.0,667.0,1
0.0,0.0,220000.0,2292.0,2.0,878,65,46.0,3.0,1
0.0,-0.0,20400.0,583.0,2.0,674,69,21.0,147.0,1
5.0,0.0,298000.0,2380.0,2.0,1079,64,34.0,108.0,1
15.0,0.0,204000.0,3815.0,2.0,765,6,26.0,505.0,0
0.0,-0.0,199500.0,5000.0,5.0,1489,141,45.0,2432.0,1
15.0,2.0,267000.0,4576.0,3.0,1275,71,29.0,1317.0,1
0.0,0.0,212000.0,1025.0,1.0,1057,30,25.0,0.0,1
17.0,25.0,247500.0,3361.0,2.0,959,18,18.0,0.0,0
5.0,3.0,251400.0,3495.0,2.0,1140,60,25.0,123.0,1
0.0,0.0,147000.0,131.0,1.0,861,23,49.0,4.0,1
5.0,0.0,205500.0,3030.0,3.0,1112,90,27.0,347.0,1
0.0,0.0,171400.0,4125.0,5.0,900,15,18.0,341.0,0
0.0,0.0,162600.0,2817.0,3.0,766,14,18.0,27.0,0
0.0,0.0,162000.0,2364.0,2.0,885,144,55.0,1560.0,1
0.0,-0.0,147500.0,1740.0,1.0,1872,55,15.0,0.0,1
0.0,0.0,159000.0,1556.0,1.0,1176,139,37.0,705.0,1
18.0,23.0,237000.0,2663.0,2.0,864,17,18.0,0.0,0
0.0,0.0,184500.0,3891.0,5.0,1758,45,34.0,1256.0,1
0.0,0.0,186000.0,2602.0,3.0,809,67,13.0,0.0,1
0.0,0.0,166700.0,1725.0,3.0,918,57,62.0,0.0,1
12.0,1.0,165000.0,2500.0,3.0,838,7,12.0,179.0,0
0.0,0.0,184500.0,2950.0,2.0,727,151,34.0,677.0,1
0.0,0.0,20100.0,588.0,2.0,803,73,18.0,15.0,1
0.0,0.0,188100.0,2705.0,4.0,918,92,47.0,160.0,1
0.0,-0.0,226500.0,4619.0,5.0,1489,99,30.0,1422.0,1
0.0,0.0,168500.0,1695.0,2.0,1713,119,24.0,0.0,1
0.0,3.0,202000.0,2547.0,2.0,335,51,34.0,64.0,1
0.0,0.0,206000.0,2176.0,2.0,881,132,25.0,34.0,1
0.0,0.0,142000.0,867.0,2.0,621,31,27.0,0.0,1
1.0,-0.0,159000.0,596.0,2.0,981,15,10.0,0.0,0
0.0,-0.0,170300.0,2760.0,2.0,1220,16,23.0,0.0,0
0.0,0.0,161900.0,2548.0,3.0,722,90,36.0,136.0,1
0.0,0.0,196000.0,4406.0,5.0,1188,109,39.0,1326.0,1
0.0,0.0,54000.0,611.0,3.0,1612,59,56.0,370.0,1
0.0,0.0,171000.0,2544.0,2.0,1024,161,21.0,525.0,1
0.0,0.0,185000.0,2696.0,3.0,676,85,37.0,448.0,1
0.0,0.0,204500.0,2461.0,2.0,1688,26,25.0,0.0,1
0.0,-0.0,200000.0,3019.0,4.0,1557,104,28.0,1221.0,1
0.0,0.0,225500.0,2350.0,1.0,1804,24,6.0,1.0,1
13.0,2.0,163300.0,2639.0,3.0,737,4,3.0,0.0,0
0.0,-0.0,177000.0,3000.0,2.0,1933,148,6.0,737.0,1
0.0,0.0,115000.0,2978.0,4.0,923,76,33.0,899.0,1
6.0,1.0,199000.0,1974.0,2.0,1034,10,27.0,0.0,0
0.0,0.0,8600.0,48.0,1.0,885,143,62.0,70.0,1
0.0,0.0,154000.0,3323.0,5.0,708,132,57.0,1495.0,1
0.0,0.0,155000.0,2040.0,2.0,838,22,26.0,0.0,1
5.0,4.0,294000.0,2675.0,2.0,1580,51,46.0,48.0,1
0.0,0.0,129000.0,1918.0,2.0,910,24,31.0,0.0,1
0.0,-0.0,241500.0,3500.0,4.0,1632,78,-7.0,447.0,1
0.0,0.0,159300.0,1618.0,3.0,855,109,68.0,137.0,1
0.0,0.0,228000.0,2369.0,2.0,997,151,31.0,364.0,1
0.0,-0.0,175000.0,1942.0,2.0,971,36,26.0,21.0,1
0.0,0.0,204500.0,2461.0,2.0,1688,80,25.0,0.0,1
0.0,-0.0,206000.0,5633.0,5.0,1535,134,44.0,2650.0,1
0.0,-0.0,157000.0,1931.0,2.0,1177,165,34.0,774.0,1
0.0,0.0,219000.0,4576.0,4.0,881,53,38.0,474.0,1
0.0,0.0,165000.0,2026.0,2.0,1176,157,50.0,517.0,1
0.0,-0.0,197500.0,2324.0,3.0,1520,135,27.0,120.0,1
0.0,0.0,181000.0,1284.0,1.0,1689,149,51.0,222.0,1
14.0,16.0,200500.0,2596.0,3.0,865,21,31.0,16.0,1
0.0,0.0,7300.0,128.0,1.0,1994,107,57.0,38.0,1
0.0,0.0,137000.0,2458.0,3.0,838,88,29.0,119.0,1
0.0,0.0,10400.0,84.0,1.0,941,166,49.0,126.0,1
15.0,5.0,272200.0,3923.0,2.0,1630,55,27.0,680.0,1
0.0,-0.0,47500.0,2386.0,5.0,1731,70,19.0,657.0,1
0.0,-0.0,17100.0,943.0,5.0,971,67,19.0,231.0,1
18.0,9.0,215000.0,2905.0,3.0,769,3,34.0,4.0,0
0.0,-0.0,30500.0,1556.0,5.0,1872,138,19.0,661.0,1
0.0,-0.0,168300.0,2142.0,2.0,1101,16,9.0,0.0,0
4.0,0.0,223500.0,1552.0,1.0,1812,13,42.0,3.0,0
0.0,-0.0,105500.0,1052.0,1.0,1362,43,25.0,5.0,1
0.0,0.0,209700.0,2804.0,3.0,722,67,31.0,133.0,1
0.0,0.0,191000.0,3551.0,5.0,881,137,35.0,1691.0,1
0.0,-0.0,185700.0,2308.0,1.0,1220,126,54.0,82.0,1
0.0,-0.0,226500.0,4619.0,5.0,1489,66,30.0,923.0,1
0.0,0.0,148500.0,1311.0,1.0,1158,104,55.0,970.0,1
0.0,0.0,134000.0,2190.0,2.0,1176,32,40.0,43.0,1
0.0,0.0,244000.0,1637.0,2.0,933,61,33.0,1102.0,1
10.0,1.0,36500.0,584.0,2.0,809,5,-11.0,37.0,0
0.0,-1.0,193000.0,4835.0,4.0,442,60,21.0,1943.0,1
0.0,-0.0,207000.0,3367.0,2.0,1492,19,-13.0,38.0,0
0.0,0.0,187500.0,2386.0,2.0,1182,81,41.0,2.0,1
0.0,0.0,131000.0,2139.0,4.0,1150,101,41.0,767.0,1
0.0,0.0,5600.0,266.0,1.0,644,44,47.0,22.0,1
0.0,0.0,139600.0,1492.0,2.0,692,44,26.0,0.0,1
0.0,0.0,172800.0,3224.0,2.0,790,13,25.0,11.0,0
0.0,0.0,156000.0,1032.0,1.0,1108,111,57.0,0.0,1
0.0,-0.0,229000.0,1095.0,2.0,920,135,18.0,0.0,1
15.0,10.0,261400.0,2089.0,3.0,1353,48,31.0,55.0,1
3.0,1.0,277500.0,4125.0,3.0,604,8,3.0,94.0,0
0.0,0.0,186000.0,3210.0,3.0,603,15,20.0,7.0,0
0.0,0.0,151000.0,3169.0,5.0,896,123,29.0,1359.0,1
0.0,0.0,170000.0,2633.0,5.0,755,59,61.0,398.0,1
0.0,0.0,153000.0,2949.0,2.0,861,28,37.0,62.0,1
0.0,0.0,179000.0,1436.0,5.0,751,75,38.0,608.0,1
5.0,2.0,177000.0,2507.0,2.0,866,11,25.0,0.0,0
0.0,0.0,170700.0,2937.0,2.0,970,50,23.0,280.0,1
0.0,0.0,195100.0,2112.0,3.0,1036,35,31.0,0.0,1
0.0,0.0,233500.0,1924.0,1.0,1255,163,28.0,0.0,1
0.0,-0.0,223000.0,1809.0,1.0,1994,93,25.0,31.0,1
0.0,0.0,246500.0,2137.0,1.0,1437,30,21.0,940.0,1
0.0,-0.0,166000.0,2221.0,2.0,1309,99,15.0,561.0,1
0.0,0.0,229000.0,2500.0,2.0,1812,146,23.0,74.0,1
0.0,0.0,85000.0,936.0,3.0,1872,165,13.0,11.0,1
0.0,0.0,52000.0,167.0,1.0,1685,122,28.0,545.0,1
0.0,0.0,152500.0,2138.0,3.0,1048,33,45.0,134.0,1
0.0,-0.0,121600.0,1594.0,2.0,882,42,21.0,0.0,1
0.0,-0.0,5850.0,63.0,1.0,1362,96,18.0,39.0,1
0.0,0.0,182000.0,2824.0,3.0,930,93,38.0,632.0,1
0.0,-0.0,179000.0,3000.0,4.0,1470,152,8.0,1228.0,1
0.0,0.0,198400.0,1938.0,2.0,899,153,24.0,362.0,1
0.0,-0.0,43800.0,305.0,1.0,935,101,39.0,396.0,1
0.0,0.0,201500.0,2070.0,2.0,971,58,40.0,57.0,1
0.0,-0.0,136500.0,1349.0,1.0,960,70,28.0,4.0,1
0.0,-0.0,45000.0,579.0,2.0,929,127,18.0,407.0,1
0.0,0.0,202000.0,321.0,1.0,1959,46,15.0,19.0,1
0.0,0.0,185000.0,2053.0,2.0,779,26,3.0,0.0,1
90.0,175.0,247000.0,4115.0,2.0,1134,6,42.0,38.0,0
0.0,0.0,232000.0,1299.0,1.0,1520,108,22.0,0.0,1
0.0,-0.0,227000.0,6000.0,5.0,1941,146,16.0,2024.0,1
0.0,0.0,40200.0,411.0,1.0,899,96,28.0,339.0,1
0.0,-0.0,47000.0,712.0,2.0,1688,99,27.0,556.0,1
0.0,-0.0,13200.0,317.0,2.0,989,95,20.0,65.0,1
1.0,0.0,162900.0,3545.0,5.0,896,10,53.0,20.0,0
0.0,0.0,196000.0,1567.0,2.0,933,88,17.0,35.0,1
0.0,0.0,185000.0,142.0,1.0,861,135,30.0,164.0,1
0.0,-0.0,40000.0,482.0,1.0,923,67,1.0,306.0,1
0.0,-0.0,236000.0,4513.0,5.0,997,181,27.0,1269.0,1
0.0,0.0,151300.0,1833.0,2.0,859,57,22.0,0.0,1
0.0,0.0,182100.0,2131.0,2.0,816,105,32.0,0.0,1
0.0,-0.0,167000.0,872.0,1.0,988,80,9.0,443.0,1
0.0,0.0,47000.0,414.0,1.0,1170,63,28.0,301.0,1
0.0,0.0,235000.0,1916.0,2.0,1034,139,7.0,0.0,1
0.0,0.0,198000.0,1066.0,1.0,1713,90,19.0,0.0,1
4.0,1.0,132000.0,392.0,1.0,981,12,27.0,0.0,0
0.0,0.0,170000.0,2247.0,3.0,819,25,7.0,535.0,1
0.0,-0.0,154000.0,2583.0,5.0,1026,152,22.0,1249.0,1
10.0,1.0,225500.0,2350.0,1.0,1804,10,6.0,1.0,0
0.0,0.0,183000.0,1625.0,2.0,861,23,49.0,0.0,1
0.0,0.0,105000.0,519.0,1.0,1791,32,72.0,0.0,1
0.0,0.0,163000.0,879.0,1.0,933,65,31.0,0.0,1
0.0,0.0,223000.0,3353.0,3.0,929,17,26.0,2.0,0
0.0,0.0,178700.0,2163.0,2.0,1045,78,31.0,0.0,1
0.0,0.0,146000.0,3910.0,5.0,602,60,17.0,1491.0,1
0.0,0.0,221000.0,2164.0,2.0,1058,190,48.0,480.0,1
6.0,1.0,202500.0,2864.0,2.0,1555,12,30.0,0.0,0
0.0,0.0,191000.0,2723.0,3.0,891,37,56.0,58.0,1
0.0,0.0,191500.0,3065.0,3.0,1002,60,40.0,286.0,1
0.0,-0.0,223000.0,1500.0,1.0,1804,140,4.0,979.0,1
0.0,0.0,59500.0,2228.0,5.0,1699,85,50.0,816.0,1
0.0,-0.0,167500.0,2863.0,4.0,1520,74,29.0,891.0,1
0.0,0.0,183900.0,3152.0,4.0,732,148,25.0,1015.0,1
10.0,1.0,196000.0,2381.0,2.0,1959,10,7.0,27.0,0
0.0,0.0,199000.0,2255.0,2.0,881,50,26.0,263.0,1
0.0,-0.0,145700.0,2903.0,4.0,507,30,32.0,252.0,1
0.0,0.0,187600.0,2779.0,2.0,680,51,45.0,3.0,1
0.0,-0.0,209500.0,4413.0,5.0,1101,52,36.0,679.0,1
0.0,0.0,251000.0,3470.0,3.0,1188,135,41.0,651.0,1
