nationality,pca_race_points,weight_height_ratio,race_difficulty,consistency_score,position,cyclist_age
61,-0.19442904786051776,-0.25316142235532313,-0.27098956770143334,-0.9450071960766402,-1.0181341550412577,3.247303438260482
25,-0.19442904786051776,-0.28167523099879016,-0.3020485492588643,8.244897985929315,0.6368072562453259,-0.12416379164342892
35,21.387645579288098,1.039709798045325,1.3376616662785739,-0.3146683127622894,-1.5353033460683152,1.6912416398432923
4,16.89314612950165,0.44287366085454066,1.3376616662785739,1.8171091651819513,-1.5146165784272327,0.3945234744956343
26,13.146667749929208,0.2831865233085863,1.3376616662785739,2.209383354557984,-1.4939298107861505,0.9132107406346975
18,16.922885083529753,0.6279265566477075,1.4918924527966453,-0.1793133171578537,-1.5353033460683152,-0.6428510577824922
17,12.492140835038523,-0.9587125144260392,1.4918924527966453,-0.5278204855261526,-1.5146165784272327,0.9132107406346975
35,-0.19442904786051776,-0.45238054493163565,0.4012114466614719,-0.5932740397913603,-1.03882092268234,4.025334337469077
67,-0.19442904786051776,0.33096731285550723,-2.5210158719422573,-0.6626110122067429,-1.0181341550412577,2.4692725390518873
48,-0.19442904786051776,1.2064732053950342,-2.5210158719422573,12.153072697396052,0.4092528121934206,-0.9021946908520238
61,-0.19442904786051776,-1.070411273594595,-2.5210158719422573,-0.305645175644967,0.8850484679383134,2.9879598051909504
61,-0.19442904786051776,0.06817468124439648,-2.5210158719422573,-0.33372188125801155,1.7125191735816052,2.4692725390518873
33,-0.19442904786051776,-1.64946320724248,-2.5210158719422573,-0.5084375830254103,2.002133920556757,-1.4208819569910869
61,-0.19442904786051776,-1.057840743371,-2.5210158719422573,-0.3221090588865955,2.043507455838922,2.2099289059823555
35,-0.19442904786051776,2.383877130935378,-2.5210158719422573,-0.08513668167410328,2.105567758762169,1.6912416398432923
4,-0.19442904786051776,-0.88402045638302,-2.5210158719422573,-0.14807737821360462,2.2917486675319094,-1.4208819569910869
61,-0.19442904786051776,-1.563309280202373,-2.5210158719422573,-0.2758675085534285,2.3124354351729917,1.1725543737042292
63,-0.19442904786051776,-1.260521580785223,-2.5210158719422573,-0.4830780109996619,2.374495738096239,-0.12416379164342892
61,-0.19442904786051776,1.5897871214700012,-2.5210158719422573,-0.8407309417569813,2.395182505737321,-0.9021946908520238
41,16.463874765255145,-1.177969662133294,1.3388018624770948,-0.656978786100673,-1.5353033460683152,-0.6428510577824922
63,12.415639576738519,1.37564555565666,1.3388018624770948,-0.2043948588947607,-1.5146165784272327,1.6912416398432923
35,-0.19442904786051776,-2.2591664301289702,-0.1774327122534737,-0.6440071408438476,-1.2663753667342452,2.9879598051909504
35,-0.19442904786051776,-2.3236740889009178,-2.501509021110956,-0.6305690671257911,1.7745794765048521,-0.12416379164342892
63,-0.19442904786051776,-1.4950878344412204,-2.501509021110956,-0.44262507347479324,2.1676280616854156,-0.3835074247129605
61,-0.19442904786051776,-1.0448276611351779,-2.501509021110956,-0.5588041314035699,2.2917486675319094,-0.9021946908520238
35,-0.19442904786051776,-2.2591664301289702,0.08036172078655768,-0.6440071408438476,1.0298558414258894,2.9879598051909504
61,-0.19442904786051776,-1.3628081255081652,0.08036172078655768,-0.7656214903142616,1.5263382648118646,3.5066470713300135
8,-0.19442904786051776,-2.9217375095070532,-1.7025641881322242,-0.30182821330684706,-0.27341051996229515,-1.4208819569910869
51,16.922885083529753,0.23431988449455143,1.3556991557472824,-0.1626532676270764,-1.5353033460683152,0.9132107406346975
25,12.492140835038523,-0.7321475555271889,1.3556991557472824,0.00701025587357617,-1.5146165784272327,-0.3835074247129605
26,-0.19442904786051776,1.5837179996734538,0.10825400609423168,9.234810104073025,0.6781807915274904,-0.12416379164342892
35,19.653585220363585,-0.004752871739562666,1.9433114974007974,-0.7789182013800855,-1.5353033460683152,-0.6428510577824922
35,15.203714965178705,-1.074949712915862,1.9433114974007974,-0.07695233043892892,-1.5146165784272327,-1.4208819569910869
47,11.363741738164292,1.1041410367533055,1.9433114974007974,-0.6182280905131047,-1.4939298107861505,0.6538671075651659
47,-0.19442904786051776,4.897130008373064,0.5901237420679953,-0.13903153429344778,1.1953499825545477,-1.1615383239215553
55,-0.19442904786051776,1.039709798045325,-0.17322725304444583,7.9618619567938325,1.3401573560421238,-0.3835074247129605
61,-0.19442904786051776,-1.070411273594595,-2.3544476492050395,-0.305645175644967,0.24375867106476223,3.247303438260482
55,-0.19442904786051776,-0.12216374554016303,-2.3544476492050395,7.559291171335499,0.367879276911256,0.3945234744956343
35,-0.19442904786051776,-1.2699577477881991,-2.3544476492050395,-0.4358987380005682,1.133289679631301,2.7286161721214186
25,-0.19442904786051776,-2.7065021102408107,-0.24449059781888435,-1.0554579294659225,-1.30774890201641,-2.198912856199682
47,-0.19442904786051776,4.897130008373064,0.4452412036880003,-0.13903153429344778,1.6090853353761938,0.1351798414261027
35,-0.19442904786051776,-2.2591664301289702,-2.2018635486024376,-0.6440071408438476,-1.0181341550412577,2.9879598051909504
8,-0.19442904786051776,1.5732575756937253,-2.2018635486024376,-0.21541295083253892,-0.31478405524445974,2.9879598051909504
25,-0.19442904786051776,-3.5126573650292245,-2.0047430466325182,-0.37777282266509643,-1.0181341550412577,-1.4208819569910869
47,-0.19442904786051776,4.897130008373064,-2.0047430466325182,-0.13903153429344778,0.4713131151166675,-0.6428510577824922
25,-0.19442904786051776,-3.0840331946096144,-2.0047430466325182,-0.4797915000630958,0.5954337209631613,-0.6428510577824922
25,-0.19442904786051776,-1.4307649525403572,0.33800431321539465,9.80348337172734,-0.4802781963731181,-1.4208819569910869
67,14.761714154774944,0.9282220495011558,0.5353222698294029,-0.3203425379172111,-1.5353033460683152,-0.9021946908520238
8,21.521523473431753,0.21541105135356994,1.362311489654734,0.016012991013915706,-1.5353033460683152,0.6538671075651659
63,17.21827716939531,-0.9933695837340814,1.362311489654734,-0.37975659481197593,-1.5146165784272327,0.9132107406346975
35,13.395298915760161,-0.6549381977651356,1.362311489654734,-0.5094364262583652,-1.4939298107861505,-0.6428510577824922
35,-0.19442904786051776,-2.2591664301289702,-2.35558765212376,-0.6440071408438476,-1.1629415285288338,2.4692725390518873
47,-0.19442904786051776,4.897130008373064,0.4254555370806319,-0.13903153429344778,1.3815308913242885,0.3945234744956343
25,-0.19442904786051776,1.737549307243187,0.35915778231423523,7.588338806179517,0.5954337209631613,0.9132107406346975
47,-0.19442904786051776,4.897130008373064,0.04038527311018209,-0.13903153429344778,0.9884823061437249,-0.12416379164342892
35,-0.19442904786051776,-0.8523072704346637,0.5588368449699324,12.389447441801613,-0.3975311258087889,-0.12416379164342892
26,-0.19442904786051776,1.9369486442987052,0.5588368449699324,7.75095570877649,0.4713131151166675,-0.9021946908520238
35,-0.19442904786051776,0.007410465008864564,0.5588368449699324,10.189491507888109,0.5747469533220789,-1.1615383239215553
35,-0.19442904786051776,-0.2273166129608546,0.5588368449699324,9.488683086344066,0.6161204886042435,-0.9021946908520238
55,-0.19442904786051776,1.039709798045325,0.5588368449699324,7.9618619567938325,1.1126029119902185,-0.6428510577824922
62,-0.19442904786051776,3.991587608900577,0.5588368449699324,-0.00224720520532735,1.7952662441459344,1.1725543737042292
35,-0.19442904786051776,-0.2273166129608546,-0.0063296815273462936,9.488683086344066,-0.06654284355147218,-1.4208819569910869
47,16.32999687111149,1.1041410367533055,0.9876025692241384,-0.6182280905131047,-1.5353033460683152,-0.9021946908520238
47,12.071382530151208,-0.0924192316874356,0.9876025692241384,-0.29075463482078917,-1.5146165784272327,-0.6428510577824922
35,19.653585220363585,-0.11857884612152961,1.5090179708551457,-0.5605393238141564,-1.5353033460683152,0.3945234744956343
8,15.318468236866003,-0.5071258256812852,1.5090179708551457,-0.3602837187391002,-1.5146165784272327,0.1351798414261027
47,11.191613214870635,0.974233771597138,1.5090179708551457,-0.06002218946391019,-1.4939298107861505,-0.9021946908520238
61,-0.19442904786051776,2.9162249995196987,-2.0777037359581114,-0.7259656383964107,-1.1215679932466693,0.9132107406346975
8,-0.19442904786051776,3.3217064371349587,-2.0777037359581114,-0.47248153146488886,-1.0801944579645046,0.1351798414261027
8,-0.19442904786051776,-2.9217375095070532,-2.0777037359581114,-0.30182821330684706,-0.4802781963731181,-1.4208819569910869
25,-0.19442904786051776,3.148958312238457,-2.0777037359581114,-0.37814398499112734,0.8850484679383134,-1.6802255900606187
48,-0.19442904786051776,1.2064732053950342,-0.07143698734711804,12.153072697396052,1.567711800094029,-0.6428510577824922
11,-0.19442904786051776,2.287097393209942,1.2192324837482333,0.21276223037533762,1.8987000823513458,3.247303438260482
25,-0.19442904786051776,-3.5126573650292245,-0.9723747495578875,-0.37777282266509643,-0.8733267815536817,-1.4208819569910869
47,-0.19442904786051776,4.897130008373064,-0.9723747495578875,-0.13903153429344778,2.0228206881978394,-0.6428510577824922
8,19.653585220363585,0.4756590088943749,1.4783644130070341,-0.2610692461272358,-1.5353033460683152,0.6538671075651659
47,15.452346131009657,1.4193361608843893,1.4783644130070341,-0.6590028926999557,-1.5146165784272327,0.9132107406346975
25,11.727124099326604,0.17360015157983616,1.4783644130070341,-0.539617693965698,-1.4939298107861505,0.3945234744956343
67,-0.19442904786051776,0.33096731285550723,-2.4543125774986607,-0.6626110122067429,-0.9767606197590931,3.5066470713300135
35,-0.19442904786051776,-0.9933695837340814,-2.4543125774986607,-0.5439555042643234,-0.045856075910389885,2.9879598051909504
55,15.966615202067826,0.9688353214067492,1.4261012457311375,-0.29710272276358757,-1.5353033460683152,1.4318980067737608
47,11.822751364320256,-0.3069018362937044,1.4261012457311375,-0.0690157906647637,-1.5146165784272327,1.1725543737042292
55,-0.02654883263393511,-0.12216374554016303,1.4261012457311375,7.559291171335499,0.3058189739880091,0.1351798414261027
61,-0.19442904786051776,-1.070411273594595,-0.6493970903924873,-0.305645175644967,1.2160367501956302,3.5066470713300135
66,-0.19442904786051776,3.0783416107410235,-2.4949729554127424,-0.310503492448416,0.4299395798345029,-0.6428510577824922
61,-0.19442904786051776,-2.023071775193632,-2.4949729554127424,-0.5035324867935655,2.002133920556757,-0.6428510577824922
40,-0.19442904786051776,-1.0995695200909184,-2.4949729554127424,-0.8776176734599939,2.043507455838922,-1.1615383239215553
14,-0.19442904786051776,-1.7706152423835568,-2.4949729554127424,-0.32140548945440905,2.271061899890827,-0.12416379164342892
14,-0.19442904786051776,-1.3965937779673891,-2.4949729554127424,-0.22087248572757848,2.3124354351729917,1.4318980067737608
35,-0.19442904786051776,0.21541105135356994,-2.4949729554127424,6.604958052315769,2.333122202814074,0.9132107406346975
61,-0.19442904786051776,-1.0825597825694167,-2.4949729554127424,-0.3668563137926303,2.4986163439427322,-1.1615383239215553
47,15.010343936368605,-1.2405930530593676,0.8503197925958795,-0.37972116878499734,-1.5353033460683152,0.3945234744956343
8,20.093469531944546,1.0085566457000705,1.6275031272156821,-1.0598228001273242,-1.5353033460683152,-0.12416379164342892
8,14.955085183585046,1.78575553983279,1.6275031272156821,-0.91069207381757,-1.5146165784272327,0.3945234744956343
8,11.765374728476605,2.2182942424842644,1.6275031272156821,-0.8301773575922244,-1.4939298107861505,-0.3835074247129605
61,-0.09370092250959201,-1.3628081255081652,0.1888148823871217,-0.7656214903142616,-1.390495972580739,3.247303438260482
8,19.653585220363585,1.7927496865827297,1.376827575783991,-0.02527395201355687,-1.5353033460683152,0.1351798414261027
35,14.476950242854082,0.7143850233457132,1.376827575783991,-0.0033832282584136323,-1.5146165784272327,-0.12416379164342892
49,10.713477582021024,2.8057580861583733,1.376827575783991,0.04182951610572749,-1.4939298107861505,0.6538671075651659
26,-0.02654883263393511,1.5837179996734538,1.376827575783991,9.234810104073025,-0.045856075910389885,-0.3835074247129605
26,-0.19442904786051776,1.5837179996734538,0.07760044824612015,9.234810104073025,-0.4389046610909535,-0.12416379164342892
47,16.004865831217828,-0.0924192316874356,1.1092544218344318,-0.29075463482078917,-1.5353033460683152,-1.4208819569910869
8,12.033130516763912,1.1537559078354358,1.1092544218344318,-0.6228357788461704,-1.5146165784272327,-0.6428510577824922
26,-0.19442904786051776,1.5837179996734538,-0.3739957952790389,9.234810104073025,0.5333734180399143,-0.12416379164342892
47,-0.19442904786051776,4.897130008373064,0.11613270925390538,-0.13903153429344778,1.2574102854777947,-1.1615383239215553
25,-0.19442904786051776,-0.28167523099879016,0.16652121708976028,8.244897985929315,-0.6664591051428588,-1.1615383239215553
25,-0.19442904786051776,1.737549307243187,-0.052031540763096955,7.588338806179517,2.105567758762169,0.3945234744956343
25,14.570459624787642,-0.2005901213358408,0.5246822941292917,-0.31030374087460916,-1.5353033460683152,0.1351798414261027
61,15.660607400393223,-1.500293523574737,0.9335154591278252,-0.2444797925586544,-1.5353033460683152,-0.3835074247129605
35,11.593246897301595,-0.9933695837340814,0.9335154591278252,-0.5439555042643234,-1.5146165784272327,1.1725543737042292
67,-0.02654883263393511,-1.0443531723798005,0.9335154591278252,8.249726852180215,1.4435911942475355,-0.12416379164342892
55,-0.19442904786051776,-0.12216374554016303,-0.31220718094405886,7.559291171335499,0.4092528121934206,0.3945234744956343
35,-0.19442904786051776,-0.2273166129608546,-0.31220718094405886,9.488683086344066,1.981447152915675,-0.3835074247129605
55,-0.19442904786051776,1.039709798045325,0.08266716224573134,7.9618619567938325,1.3815308913242885,1.4318980067737608
61,15.029469943062253,-0.2855133431666875,0.9319698392199848,-0.42580385686224353,-1.5353033460683152,0.9132107406346975
35,11.631498218570247,-1.4178248685745933,0.9319698392199848,-0.36170152809352685,-1.5146165784272327,0.3945234744956343
25,-0.19442904786051776,-3.2449635839424955,0.18045468058869102,-0.38577432438270914,0.4299395798345029,-1.9395692231301502
26,-0.19442904786051776,1.9369486442987052,1.0359188083520223,7.75095570877649,-1.0801944579645046,-1.1615383239215553
25,-0.19442904786051776,1.737549307243187,0.8357836053673807,7.588338806179517,0.6988675591685727,0.9132107406346975
70,-0.19442904786051776,-3.2127473942895204,0.8357836053673807,-0.30842419807457505,0.926422003220478,0.6538671075651659
25,-0.19442904786051776,-3.0840331946096144,-2.3232620307223866,-0.4797915000630958,-0.894013549194764,-1.1615383239215553
47,-0.19442904786051776,4.897130008373064,-0.15298575535581363,-0.13903153429344778,0.16101160050043306,-0.3835074247129605
62,-0.19442904786051776,3.991587608900577,-2.497100975679139,-0.00224720520532735,-0.27341051996229515,0.1351798414261027
4,-0.19442904786051776,-0.6549381977651356,-2.497100975679139,-0.29604557597297887,1.4849647295297,2.4692725390518873
22,-0.19442904786051776,2.5522225476690026,-2.497100975679139,-0.41586920380256653,1.6090853353761938,1.6912416398432923
61,-0.19442904786051776,-1.6519200552691222,-2.497100975679139,-0.7058795932830843,1.8987000823513458,1.1725543737042292
61,-0.19442904786051776,-2.163972123581358,-2.497100975679139,-0.2528663709213281,1.9193868499924283,-0.6428510577824922
25,-0.19442904786051776,-0.6549381977651356,-2.497100975679139,-0.7118688539863539,2.043507455838922,1.6912416398432923
55,-0.19442904786051776,-1.9508388463731938,-2.497100975679139,-0.6588642616931769,2.2296883646086627,0.1351798414261027
25,13.097802789207455,-0.8366149235681163,0.2783386842080105,-0.2836476616253655,-1.5353033460683152,-0.3835074247129605
35,15.086845194668609,0.35569091444580253,1.0951434501668136,-0.41727472075245126,-1.5353033460683152,0.3945234744956343
35,11.765374728476605,0.1473424457203516,1.0951434501668136,-0.6842714241045652,-1.5146165784272327,-0.12416379164342892
67,-0.19442904786051776,0.33096731285550723,0.39054611265154815,-0.6626110122067429,-0.7285194080661056,3.7659907043995453
35,19.730086478663587,2.2445724791072026,1.5646757499214312,-0.9409916772595994,-1.5353033460683152,-1.1615383239215553
35,13.92231265958582,-1.1917674757722405,1.5646757499214312,-1.0676215198519547,-1.5146165784272327,0.3945234744956343
26,-0.19442904786051776,1.9369486442987052,-0.04605270072943712,7.75095570877649,1.0091690737848071,-0.9021946908520238
11,-0.19442904786051776,2.287097393209942,0.5811051519574814,0.21276223037533762,2.1469412940443333,2.9879598051909504
47,-0.19442904786051776,0.14517987196988105,-2.4999890107766687,-1.2598364198289407,-1.2870621343753277,-1.9395692231301502
62,-0.19442904786051776,3.991587608900577,1.0036689139764454,-0.00224720520532735,1.2987838207599594,-1.1615383239215553
8,18.60168668967071,1.1590767973638878,2.112742425917703,-0.3478372323207619,-1.5353033460683152,-0.6428510577824922
25,14.170942441179479,-0.8366149235681163,2.112742425917703,-0.2836476616253655,-1.5146165784272327,-0.12416379164342892
4,11.057735320726982,0.9282220495011558,2.112742425917703,0.007517488288772945,-1.4939298107861505,0.3945234744956343
25,-0.19442904786051776,1.737549307243187,-1.1392469627651747,7.588338806179517,0.20238513578259765,0.3945234744956343
47,-0.19442904786051776,4.897130008373064,0.4842549633345425,-0.13903153429344778,1.2987838207599594,0.1351798414261027
47,15.947489195374178,1.1041410367533055,1.1027942377858553,-0.6182280905131047,-1.5353033460683152,-0.12416379164342892
8,11.784500735170253,1.0474133967323915,1.1027942377858553,-0.43683389974888204,-1.5146165784272327,-1.1615383239215553
61,-0.19442904786051776,-1.070411273594595,-1.892540682119751,-0.305645175644967,-1.0181341550412577,3.247303438260482
26,-0.19442904786051776,1.5837179996734538,-1.892540682119751,9.234810104073025,0.6988675591685727,-0.12416379164342892
25,-0.19442904786051776,-3.5126573650292245,1.1512119101529894,-0.37777282266509643,-0.4389046610909535,-0.9021946908520238
47,-0.19442904786051776,4.897130008373064,1.1512119101529894,-0.13903153429344778,1.3815308913242885,-0.12416379164342892
62,-0.19442904786051776,3.991587608900577,1.1136166696175442,-0.00224720520532735,1.6711456382994405,0.3945234744956343
62,-0.19442904786051776,3.991587608900577,-0.8271373494643577,-0.00224720520532735,0.18169836814151535,-1.4208819569910869
35,-0.19442904786051776,0.4092556762968565,0.5938480118859468,7.998824534340147,-0.4595914287320358,-0.9021946908520238
25,-0.19442904786051776,0.20030497184342644,0.5938480118859468,7.225949842434765,1.4022176589653708,-1.1615383239215553
67,-0.19442904786051776,-1.0443531723798005,0.5938480118859468,8.249726852180215,1.8366397794280989,0.1351798414261027
25,-0.19442904786051776,1.737549307243187,0.5938480118859468,7.588338806179517,1.8780133147102636,-0.6428510577824922
55,-0.19442904786051776,1.2911991037771302,0.5938480118859468,6.92805024747396,2.1469412940443333,-1.6802255900606187
26,-0.19442904786051776,1.9369486442987052,0.5938480118859468,7.75095570877649,2.3124354351729917,-1.1615383239215553
48,-0.19442904786051776,1.2064732053950342,0.5938480118859468,12.153072697396052,2.374495738096239,-1.4208819569910869
61,11.861001993470257,-0.9154427898491135,0.9070163346214358,2.0838881478550078,-1.5146165784272327,0.6538671075651659
26,-0.19442904786051776,1.9369486442987052,0.16502662304922555,7.75095570877649,-0.4595914287320358,-1.6802255900606187
70,-0.19442904786051776,-3.2127473942895204,0.16502662304922555,-0.30842419807457505,0.6988675591685727,-1.4208819569910869
25,-0.19442904786051776,1.737549307243187,-0.14748841396091078,7.588338806179517,0.4092528121934206,1.1725543737042292
61,-0.19442904786051776,-2.023071775193632,-2.1327282530863654,-0.5035324867935655,1.8987000823513458,1.1725543737042292
48,-0.19442904786051776,1.2064732053950342,-2.1327282530863654,12.153072697396052,2.333122202814074,-0.9021946908520238
25,19.672709842819938,0.18433089727837362,1.9400940845314156,-0.7540373929020703,-1.5353033460683152,-0.12416379164342892
35,14.974209806041399,0.16741126699647474,1.9400940845314156,-0.4902072641783179,-1.5146165784272327,-1.4208819569910869
47,11.325491109014289,1.4193361608843893,1.9400940845314156,-0.6590028926999557,-1.4939298107861505,-0.12416379164342892
25,-0.19442904786051776,1.737549307243187,-0.11835480846314649,7.588338806179517,0.3265057416290914,1.1725543737042292
61,-0.19442904786051776,-1.3628081255081652,0.05072156758790452,-0.7656214903142616,-0.8319532462715171,3.5066470713300135
25,16.310872248655137,0.18433089727837362,1.2645743786837187,-0.7540373929020703,-1.5353033460683152,-0.6428510577824922
25,12.339138318438515,1.2294186147506334,1.2645743786837187,-0.30824297047150157,-1.5146165784272327,-1.1615383239215553
55,-0.19442904786051776,1.2911991037771302,-2.176656654185564,6.92805024747396,1.4435911942475355,-0.6428510577824922
18,-0.19442904786051776,3.5546039959613474,-2.176656654185564,0.14867791339383168,1.6504588706583583,-0.3835074247129605
63,-0.19442904786051776,-0.7321475555271889,-2.5308959632751002,6.931319344170759,-1.2043150638109985,-0.9021946908520238
59,-0.19442904786051776,-1.4307649525403572,-2.5308959632751002,-0.6457713143054201,1.629772103017276,-1.1615383239215553
55,-0.19442904786051776,-0.12216374554016303,0.7702456721523173,7.559291171335499,0.367879276911256,0.3945234744956343
35,-0.19442904786051776,-0.2273166129608546,0.7702456721523173,9.488683086344066,1.7125191735816052,-0.3835074247129605
61,-0.19442904786051776,-1.3628081255081652,0.029188033089556992,-0.7656214903142616,-0.4389046610909535,3.5066470713300135
27,-0.19442904786051776,-0.14507265576073325,-2.3113805802083447,-1.19128944781518,-1.245688599093163,-2.198912856199682
61,-0.19442904786051776,-1.1678502769464931,-2.3113805802083447,-0.9167746586268501,-1.183628296169916,-1.9395692231301502
61,-0.19442904786051776,0.07217703951992452,-2.3113805802083447,-1.1935017658532765,-0.9353870844769285,-1.9395692231301502
25,-0.19442904786051776,-1.4369549777216883,-2.3113805802083447,-0.912226191513583,-0.687145872783941,-2.198912856199682
61,-0.19442904786051776,-1.8048012447301305,-2.3113805802083447,-1.08938367487244,0.036890994653939295,-0.9021946908520238
61,-0.19442904786051776,-1.6908874443044999,-2.3113805802083447,-1.1374739943123258,0.20238513578259765,-1.4208819569910869
61,-0.19442904786051776,-1.8681614619446028,-2.3113805802083447,-0.9469439967263029,0.6161204886042435,-1.6802255900606187
52,-0.19442904786051776,-2.9868839031420094,-2.3113805802083447,-0.22867858943132624,0.7609278620918196,2.9879598051909504
14,-0.19442904786051776,-2.934312602122527,-2.3113805802083447,-0.3698160516417892,0.8023013973739842,-0.6428510577824922
4,15.545855512943218,-0.5119756482482687,0.5482423286788753,-0.07294355537160213,-1.5353033460683152,0.9132107406346975
8,12.79814725247583,1.0945303582609718,0.5482423286788753,-0.24848797007853818,-1.5146165784272327,-0.3835074247129605
25,-0.19442904786051776,-0.28167523099879016,0.5062443289141538,8.244897985929315,1.0298558414258894,-0.12416379164342892
25,-0.19442904786051776,-3.0840331946096144,-1.8002505051716942,-0.4797915000630958,-0.29409728760337744,-1.4208819569910869
47,19.48145669706993,0.8007157430711171,1.5440544960809726,-0.6329277576112003,-1.5353033460683152,0.9132107406346975
47,15.37584348847236,0.1512261818070353,1.5440544960809726,-0.32028508799876154,-1.5146165784272327,-0.3835074247129605
47,11.707999476870249,1.1041410367533055,1.5440544960809726,-0.6182280905131047,-1.4939298107861505,0.1351798414261027
61,-0.19442904786051776,-1.070411273594595,-2.370762474468741,-0.305645175644967,0.036890994653939295,3.247303438260482
55,-0.19442904786051776,-0.12216374554016303,-2.370762474468741,7.559291171335499,1.5056514971707822,0.3945234744956343
