points,uci_points,length,climb_total,profile,startlist_quality,cyclist_age,delta,label
5.0,0.0,294000.0,2154.0,2.0,1047.0,38.0,426.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,29.0,426.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,23.0,426.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,38.0,426.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,24.0,426.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,28.0,440.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,27.0,486.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,25.0,486.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,34.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,31.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,40.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,36.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,28.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,25.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,30.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,23.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,29.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,26.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,30.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,25.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,26.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,24.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,26.0,490.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,27.0,537.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,24.0,559.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,23.0,559.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,33.0,560.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,32.0,633.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,23.0,633.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,28.0,633.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,26.0,633.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,29.0,633.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,25.0,633.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,30.0,633.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,25.0,633.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,33.0,633.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,29.0,633.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,38.0,716.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,30.0,754.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,29.0,754.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,29.0,760.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,32.0,760.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,25.0,760.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,27.0,760.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,26.0,760.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,29.0,760.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,29.0,760.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,24.0,790.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,25.0,790.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,24.0,790.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,28.0,790.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,30.0,790.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,23.0,790.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,22.0,790.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,21.0,993.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,38.0,1232.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,23.0,1352.0,1.0
5.0,0.0,294000.0,2154.0,2.0,1047.0,23.0,1352.0,1.0
50.0,60.0,218000.0,2503.0,3.0,1044.0,34.0,0.0,0.0
30.0,40.0,218000.0,2503.0,3.0,1044.0,31.0,18347.0,0.0
18.0,30.0,218000.0,2503.0,3.0,1044.0,31.0,18419.0,0.0
13.0,25.0,218000.0,2503.0,3.0,1044.0,32.0,18344.0,0.0
10.0,20.0,218000.0,2503.0,3.0,1044.0,28.0,18139.0,0.0
7.0,15.0,218000.0,2503.0,3.0,1044.0,28.0,17987.0,0.0
4.0,10.0,218000.0,2503.0,3.0,1044.0,27.0,17807.0,0.0
3.0,8.0,218000.0,2503.0,3.0,1044.0,25.0,17487.0,0.0
2.0,5.0,218000.0,2503.0,3.0,1044.0,27.0,17470.0,0.0
1.0,2.0,218000.0,2503.0,3.0,1044.0,29.0,17420.0,0.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,16799.0,0.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,16785.0,0.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,16464.0,0.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,34.0,16097.0,0.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,28.0,16116.0,0.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,33.0,15711.0,0.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,15531.0,0.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,15297.0,0.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,36.0,15193.0,0.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,14793.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,14537.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,37.0,13724.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,30.0,13707.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,13275.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,26.0,13174.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,12942.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,12862.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,28.0,12892.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,12404.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,12180.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,11907.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,11790.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,28.0,11597.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,23.0,11010.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,32.0,10169.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,10243.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,10012.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,9417.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,26.0,9439.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,9179.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,28.0,9082.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,26.0,8816.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,26.0,72.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,72.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,74.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,80.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,21.0,88.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,23.0,107.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,107.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,36.0,144.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,34.0,144.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,144.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,28.0,144.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,144.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,159.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,33.0,159.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,37.0,186.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,30.0,230.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,230.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,230.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,32.0,289.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,289.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,28.0,321.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,38.0,321.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,321.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,23.0,352.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,22.0,352.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,367.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,26.0,380.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,34.0,380.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,23.0,380.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,37.0,380.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,32.0,380.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,37.0,380.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,30.0,435.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,30.0,435.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,435.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,435.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,460.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,460.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,460.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,504.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,26.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,33.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,32.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,35.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,36.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,33.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,32.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,32.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,38.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,35.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,23.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,38.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,38.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,28.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,28.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,28.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,33.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,40.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,598.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,629.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,942.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,30.0,942.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,942.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,942.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,39.0,942.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,21.0,942.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,33.0,942.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,23.0,942.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,942.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,30.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,30.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,34.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,26.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,36.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,30.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,32.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,38.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,23.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,30.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,23.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,30.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,23.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,34.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,32.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,26.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,31.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,23.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,35.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,24.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,34.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,30.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,38.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,29.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,1059.0,1.0
0.0,0.0,218000.0,2503.0,3.0,1044.0,38.0,1307.0,1.0
225.0,400.0,203900.0,2010.0,2.0,640.0,28.0,0.0,0.0
150.0,320.0,203900.0,2010.0,2.0,640.0,30.0,16684.0,0.0
110.0,260.0,203900.0,2010.0,2.0,640.0,29.0,95.0,0.0
90.0,220.0,203900.0,2010.0,2.0,640.0,28.0,96.0,0.0
80.0,180.0,203900.0,2010.0,2.0,640.0,22.0,96.0,0.0
70.0,140.0,203900.0,2010.0,2.0,640.0,25.0,96.0,0.0
60.0,120.0,203900.0,2010.0,2.0,640.0,26.0,96.0,0.0
50.0,100.0,203900.0,2010.0,2.0,640.0,30.0,96.0,0.0
46.0,80.0,203900.0,2010.0,2.0,640.0,28.0,96.0,0.0
42.0,68.0,203900.0,2010.0,2.0,640.0,27.0,96.0,0.0
38.0,56.0,203900.0,2010.0,2.0,640.0,26.0,210.0,0.0
34.0,48.0,203900.0,2010.0,2.0,640.0,30.0,210.0,0.0
30.0,40.0,203900.0,2010.0,2.0,640.0,28.0,210.0,0.0
26.0,32.0,203900.0,2010.0,2.0,640.0,29.0,211.0,0.0
22.0,28.0,203900.0,2010.0,2.0,640.0,30.0,214.0,0.0
20.0,24.0,203900.0,2010.0,2.0,640.0,27.0,334.0,0.0
18.0,24.0,203900.0,2010.0,2.0,640.0,31.0,334.0,0.0
17.0,24.0,203900.0,2010.0,2.0,640.0,27.0,343.0,0.0
16.0,24.0,203900.0,2010.0,2.0,640.0,31.0,343.0,0.0
15.0,24.0,203900.0,2010.0,2.0,640.0,30.0,344.0,1.0
14.0,16.0,203900.0,2010.0,2.0,640.0,32.0,357.0,1.0
13.0,16.0,203900.0,2010.0,2.0,640.0,26.0,357.0,1.0
12.0,16.0,203900.0,2010.0,2.0,640.0,29.0,357.0,1.0
11.0,16.0,203900.0,2010.0,2.0,640.0,27.0,360.0,1.0
10.0,16.0,203900.0,2010.0,2.0,640.0,38.0,360.0,1.0
9.0,16.0,203900.0,2010.0,2.0,640.0,29.0,360.0,1.0
8.0,16.0,203900.0,2010.0,2.0,640.0,23.0,360.0,1.0
7.0,16.0,203900.0,2010.0,2.0,640.0,25.0,360.0,1.0
6.0,16.0,203900.0,2010.0,2.0,640.0,30.0,360.0,1.0
5.0,16.0,203900.0,2010.0,2.0,640.0,27.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,34.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,33.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,24.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,28.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,26.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,31.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,29.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,27.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,35.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,27.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,28.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,37.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,24.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,32.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,32.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,33.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,31.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,26.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,26.0,360.0,1.0
5.0,8.0,203900.0,2010.0,2.0,640.0,32.0,360.0,1.0
5.0,4.0,203900.0,2010.0,2.0,640.0,23.0,360.0,1.0
5.0,4.0,203900.0,2010.0,2.0,640.0,25.0,360.0,1.0
5.0,4.0,203900.0,2010.0,2.0,640.0,28.0,360.0,1.0
5.0,4.0,203900.0,2010.0,2.0,640.0,37.0,360.0,1.0
5.0,4.0,203900.0,2010.0,2.0,640.0,30.0,360.0,1.0
5.0,2.0,203900.0,2010.0,2.0,640.0,28.0,365.0,1.0
5.0,2.0,203900.0,2010.0,2.0,640.0,29.0,365.0,1.0
5.0,2.0,203900.0,2010.0,2.0,640.0,26.0,365.0,1.0
5.0,2.0,203900.0,2010.0,2.0,640.0,31.0,370.0,1.0
5.0,2.0,203900.0,2010.0,2.0,640.0,28.0,382.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,24.0,653.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,32.0,653.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,34.0,653.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,37.0,653.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,30.0,675.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,24.0,675.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,25.0,675.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,32.0,675.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,36.0,675.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,30.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,25.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,28.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,21.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,26.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,23.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,23.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,28.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,32.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,20.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,27.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,23.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,29.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,31.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,22.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,28.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,31.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,28.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,30.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,35.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,21.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,25.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,23.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,23.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,24.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,31.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,32.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,38.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,30.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,39.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,33.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,27.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,25.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,23.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,25.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,29.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,35.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,23.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,26.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,32.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,24.0,748.0,1.0
5.0,0.0,203900.0,2010.0,2.0,640.0,24.0,748.0,1.0
80.0,100.0,96700.0,773.0,1.0,968.0,28.0,0.0,0.0
50.0,40.0,96700.0,773.0,1.0,968.0,27.0,8902.0,0.0
35.0,20.0,96700.0,773.0,1.0,968.0,28.0,8766.0,0.0
25.0,12.0,96700.0,773.0,1.0,968.0,30.0,8619.0,0.0
18.0,4.0,96700.0,773.0,1.0,968.0,29.0,8517.0,0.0
15.0,0.0,96700.0,773.0,1.0,968.0,24.0,8435.0,0.0
12.0,0.0,96700.0,773.0,1.0,968.0,23.0,8485.0,0.0
10.0,0.0,96700.0,773.0,1.0,968.0,26.0,8517.0,0.0
8.0,0.0,96700.0,773.0,1.0,968.0,23.0,8502.0,0.0
6.0,0.0,96700.0,773.0,1.0,968.0,25.0,8472.0,0.0
5.0,0.0,96700.0,773.0,1.0,968.0,30.0,8436.0,0.0
4.0,0.0,96700.0,773.0,1.0,968.0,26.0,8381.0,0.0
3.0,0.0,96700.0,773.0,1.0,968.0,29.0,8226.0,0.0
2.0,0.0,96700.0,773.0,1.0,968.0,33.0,8224.0,0.0
1.0,0.0,96700.0,773.0,1.0,968.0,37.0,8208.0,0.0
0.0,0.0,96700.0,773.0,1.0,968.0,22.0,8150.0,0.0
0.0,0.0,96700.0,773.0,1.0,968.0,33.0,8112.0,0.0
0.0,0.0,96700.0,773.0,1.0,968.0,26.0,8128.0,0.0
0.0,0.0,96700.0,773.0,1.0,968.0,30.0,8078.0,0.0
